symbol,ltp,changepct,contribution
ITC,325.8,5.03,42.52
BHARTIARTL,2038.4,2.31,28.49
KOTAKBANK,422.35,3.33,21.99
ICICIBANK,1406.1,0.69,14.77
HINDUNILVR,2424.2,2.96,13.69
RELIANCE,1450.8,0.51,11.3
BAJFINANCE,981.7,1.76,10.17
AXISBANK,1341.6,0.83,6.31
TITAN,4141.0,1.06,3.62
POWERGRID,292.75,1.18,3.12
BAJAJFINSV,2024.2,1.2,3.05
SHRIRAMFIN,1002.5,1.06,2.61
HINDALCO,942.55,0.76,1.93
LT,4068.1,0.12,1.22
M&M,3578.0,0.17,1.21
APOLLOHOSP,7152.5,0.43,0.7
TATACONSUM,1159.3,0.29,0.47
COALINDIA,432.8,0.22,0.41
