symbol,ltp,changepct,contribution
HDFCBANK,941.1,-0.91,-29.69
TCS,2941.6,-1.67,-11.46
INFY,1507.1,-0.86,-10.34
SBIN,1066.4,-0.66,-5.65
ETERNAL,283.55,-1.15,-5.17
HDFCLIFE,703.5,-2.39,-4.36
HCLTECH,1593.7,-1.01,-3.71
ASIANPAINT,2401.1,-1.27,-3.59
TECHM,1619.9,-1.6,-3.21
ADANIPORTS,1550.7,-1.24,-2.96
BAJAJ-AUTO,9518.5,-1.33,-2.84
BEL,429.65,-0.75,-2.45
TMPV,369.5,-1.24,-2.23
GRASIM,2836.9,-0.94,-2.15
SBILIFE,1996.7,-1.05,-2.02
MARUTI,14997.0,-0.41,-1.83
NTPC,365.05,-0.53,-1.78
SUNPHARMA,1695.1,-0.44,-1.74
WIPRO,230.72,-1.14,-1.73
JIOFIN,268.1,-0.69,-1.52
INDIGO,4909.4,-0.46,-1.29
ULTRACEMCO,12722.0,-0.4,-1.22
TATASTEEL,197.06,-0.35,-1.11
EICHERMOT,7177.5,-0.44,-0.89
TRENT,4113.8,-0.42,-0.87
JSWSTEEL,1236.2,-0.29,-0.69
ADANIENT,2226.4,-0.46,-0.65
DRREDDY,1241.2,-0.3,-0.49
CIPLA,1330.0,-0.25,-0.46
ONGC,268.95,-0.09,-0.19
MAXHEALTH,1039.85,-0.09,-0.16
NESTLEIND,1303.3,-0.02,-0.04
