symbol,ltp,changepct,contribution
HDFCBANK,723.0,-0.82,-25.15
INFY,1115.0,-2.18,-24.64
BHARTIARTL,1934.2,-1.78,-20.64
TCS,2280.0,-1.44,-9.29
ITC,270.0,-1.12,-8.9
KOTAKBANK,387.65,-1.29,-8.01
HCLTECH,1298.0,-2.04,-7.05
SBIN,1053.0,-0.77,-6.19
ASIANPAINT,2628.4,-2.2,-5.85
LT,4064.3,-0.55,-5.26
ICICIBANK,1412.0,-0.23,-4.63
ULTRACEMCO,11499.0,-1.56,-4.48
HINDUNILVR,2035.0,-0.97,-4.22
TMPV,322.8,-2.24,-3.79
JIOFIN,245.8,-1.58,-3.28
WIPRO,178.06,-2.11,-3.01
SHRIRAMFIN,1108.4,-1.21,-2.81
ETERNAL,315.9,-0.66,-2.79
INDIGO,5220.0,-1.05,-2.76
TECHM,1592.0,-1.12,-2.11
MARUTI,13691.0,-0.5,-2.1
HINDALCO,1041.6,-0.79,-1.89
JSWSTEEL,1267.6,-0.8,-1.8
DRREDDY,1178.8,-1.11,-1.69
TATACONSUM,1061.6,-1.03,-1.57
HDFCLIFE,538.25,-0.87,-1.49
SUNPHARMA,1875.1,-0.37,-1.38
TITAN,5048.6,-0.39,-1.25
SBILIFE,1778.0,-0.69,-1.25
ADANIPORTS,1682.4,-0.51,-1.15
BAJAJ-AUTO,11607.0,-0.48,-0.96
NESTLEIND,1462.5,-0.51,-0.95
TATASTEEL,185.5,-0.27,-0.8
EICHERMOT,8018.5,-0.39,-0.74
COALINDIA,406.9,-0.38,-0.67
BEL,412.0,-0.11,-0.34
TRENT,2942.1,-0.13,-0.25
ADANIENT,3002.5,-0.16,-0.21
APOLLOHOSP,8817.0,-0.1,-0.15
CIPLA,1431.1,-0.03,-0.05
