symbol,ltp,changepct,contribution
HDFCBANK,957.2,-0.73,-24.44
ICICIBANK,1394.3,-0.51,-11.75
BHARTIARTL,1938.7,-0.89,-10.17
HINDUNILVR,2522.2,-1.94,-9.23
ITC,403.2,-0.92,-8.34
TRENT,4891.0,-2.38,-6.23
ULTRACEMCO,12401.0,-1.97,-6.1
TECHM,1471.9,-2.23,-4.88
ETERNAL,338.35,-1.02,-3.77
SBILIFE,1819.4,-2.06,-3.73
ASIANPAINT,2446.9,-1.44,-3.62
SUNPHARMA,1631.2,-0.78,-3.51
GRASIM,2813.5,-1.42,-3.4
NESTLEIND,1168.4,-1.67,-3.28
TCS,3062.4,-0.37,-2.98
HDFCLIFE,775.05,-1.62,-2.94
HCLTECH,1429.8,-0.7,-2.66
CIPLA,1527.1,-0.98,-1.95
TITAN,3439.2,-0.53,-1.69
INFY,1497.5,-0.13,-1.61
BAJAJ-AUTO,8984.5,-0.77,-1.57
RELIANCE,1389.8,-0.06,-1.31
HEROMOTOCO,5370.5,-1.09,-1.23
BEL,404.45,-0.48,-1.23
APOLLOHOSP,7684.0,-0.71,-1.14
JIOFIN,312.55,-0.41,-0.79
ONGC,236.66,-0.34,-0.74
WIPRO,249.63,-0.28,-0.44
ADANIPORTS,1441.6,-0.18,-0.37
COALINDIA,394.05,-0.16,-0.32
TATACONSUM,1128.5,-0.14,-0.24
