symbol,ltp,changepct,contribution
BAJFINANCE,1043.2,3.41,17.99
LT,3929.9,1.64,15.23
ITC,270.15,1.64,12.65
RELIANCE,1248.0,0.61,12.33
BHARTIARTL,1833.2,0.88,9.9
TATASTEEL,190.82,3.16,9.11
HINDALCO,1003.8,3.17,7.36
SBIN,994.1,0.72,5.62
JSWSTEEL,1297.8,2.43,5.3
GRASIM,3188.5,1.93,4.03
ULTRACEMCO,11155.0,1.41,3.93
APOLLOHOSP,9069.0,2.64,3.9
POWERGRID,270.2,1.6,3.86
SUNPHARMA,1865.0,1.01,3.65
HINDUNILVR,1950.0,0.84,3.55
NESTLEIND,1387.2,1.71,3.09
BAJAJFINSV,1846.5,1.27,2.95
TATACONSUM,994.3,1.04,1.54
ADANIPORTS,1807.3,0.69,1.5
MARUTI,12230.0,0.33,1.35
JIOFIN,232.15,0.63,1.27
SHRIRAMFIN,1010.8,0.48,1.08
EICHERMOT,7470.0,0.58,1.07
KOTAKBANK,413.25,0.15,0.9
ETERNAL,342.65,0.19,0.78
ASIANPAINT,2455.0,0.27,0.7
HDFCLIFE,561.5,0.41,0.68
BAJAJ-AUTO,11400.0,0.33,0.64
TECHM,1557.0,0.35,0.64
ONGC,236.9,0.33,0.63
ICICIBANK,1340.0,0.03,0.59
MAXHEALTH,1059.9,0.32,0.52
SBILIFE,1760.0,0.21,0.37
AXISBANK,1243.2,0.04,0.28
TMPV,300.5,0.15,0.25
DRREDDY,1211.2,0.02,0.03
