symbol,ltp,changepct,contribution
HDFCBANK,762.45,-0.81,-24.3
RELIANCE,1322.7,-0.99,-20.16
ICICIBANK,1240.8,-0.82,-16.13
KOTAKBANK,381.95,-2.51,-15.24
BHARTIARTL,1913.5,-1.27,-14.4
TITAN,4102.0,-1.62,-5.09
ULTRACEMCO,11368.0,-1.67,-4.69
SUNPHARMA,1882.3,-1.23,-4.47
HINDUNILVR,2232.9,-0.94,-4.0
ADANIPORTS,1762.8,-1.39,-3.05
INDIGO,4230.3,-1.06,-2.73
BEL,422.95,-0.86,-2.58
TATACONSUM,1210.9,-1.63,-2.43
CIPLA,1409.8,-1.15,-1.96
COALINDIA,456.95,-1.11,-1.91
MARUTI,12956.0,-0.46,-1.89
SHRIRAMFIN,927.35,-0.68,-1.54
ASIANPAINT,2600.7,-0.51,-1.32
JSWSTEEL,1285.2,-0.59,-1.3
HINDALCO,1048.3,-0.46,-1.08
EICHERMOT,6882.5,-0.44,-0.82
GRASIM,2935.2,-0.29,-0.61
TATASTEEL,209.29,-0.2,-0.58
ONGC,296.5,-0.24,-0.46
BAJAJFINSV,1749.8,-0.19,-0.44
NESTLEIND,1431.4,-0.02,-0.04
