symbol,ltp,changepct,contribution
HDFCBANK,998.15,-0.96,-33.04
RELIANCE,1488.5,-1.04,-23.28
BHARTIARTL,2066.3,-1.63,-19.15
INFY,1493.8,-1.1,-13.98
ICICIBANK,1362.4,-0.58,-13.73
DRREDDY,1202.2,-3.89,-6.64
AXISBANK,1238.6,-0.82,-6.54
ITC,418.75,-0.68,-6.33
TCS,3035.3,-0.73,-6.05
M&M,3502.1,-0.92,-5.62
BAJFINANCE,1052.3,-1.0,-5.3
CIPLA,1540.1,-2.59,-5.29
KOTAKBANK,2137.2,-0.62,-4.73
POWERGRID,291.5,-1.3,-4.27
SBIN,934.35,-0.57,-4.06
HINDUNILVR,2469.6,-0.74,-3.62
HDFCLIFE,746.6,-1.93,-3.6
SUNPHARMA,1703.4,-0.73,-3.38
TECHM,1433.8,-1.27,-2.86
NTPC,345.15,-0.68,-2.69
BAJAJFINSV,2114.6,-1.05,-2.61
BAJAJ-AUTO,8923.0,-1.23,-2.58
TRENT,4744.5,-0.76,-2.05
HCLTECH,1549.8,-0.48,-1.88
EICHERMOT,6889.0,-0.91,-1.65
ASIANPAINT,2523.5,-0.6,-1.55
APOLLOHOSP,7790.0,-0.87,-1.44
ETERNAL,329.35,-0.33,-1.26
TATASTEEL,184.35,-0.45,-1.22
INDUSINDBK,800.95,-0.81,-1.05
ONGC,254.53,-0.43,-0.96
HEROMOTOCO,5515.0,-0.66,-0.77
GRASIM,2950.4,-0.28,-0.69
ADANIENT,2526.9,-0.41,-0.57
WIPRO,241.92,-0.15,-0.24
SBILIFE,1968.4,-0.1,-0.19
TATACONSUM,1176.6,-0.04,-0.07
SHRIRAMFIN,738.25,-0.03,-0.06
