symbol,ltp,changepct,contribution
HDFCBANK,926.4,1.12,35.81
AXISBANK,1315.8,4.59,34.2
ICICIBANK,1361.4,1.34,28.1
SBIN,1053.15,2.3,19.28
LT,3787.8,1.18,11.76
JSWSTEEL,1222.0,4.44,10.4
ADANIPORTS,1363.9,4.24,9.93
INFY,1682.7,0.71,8.37
GRASIM,2856.2,3.52,7.89
NTPC,344.7,2.38,7.85
TATASTEEL,192.28,2.49,7.71
ADANIENT,1959.5,5.11,7.08
EICHERMOT,7164.5,2.75,5.47
ULTRACEMCO,12589.0,1.78,5.33
TECHM,1745.1,2.59,5.09
TATACONSUM,1187.4,2.94,4.66
BEL,415.95,1.28,4.09
INDIGO,4769.0,1.37,3.76
SBILIFE,2038.2,1.78,3.36
HINDALCO,961.85,1.22,3.04
HCLTECH,1720.2,0.77,2.77
JIOFIN,256.05,1.25,2.71
TRENT,3795.1,1.04,2.12
ONGC,247.95,1.01,2.09
HDFCLIFE,720.05,1.12,2.0
COALINDIA,422.9,1.08,1.98
BAJAJ-AUTO,9492.0,0.83,1.73
SUNPHARMA,1638.9,0.43,1.67
WIPRO,234.8,1.03,1.53
NESTLEIND,1303.3,0.73,1.42
DRREDDY,1239.8,0.34,0.54
POWERGRID,254.35,0.08,0.21
APOLLOHOSP,6793.5,-0.14,-0.22
CIPLA,1313.0,-0.15,-0.27
SHRIRAMFIN,1001.05,-0.25,-0.6
TCS,3158.0,-0.14,-0.94
HINDUNILVR,2400.9,-0.36,-1.63
TMPV,340.55,-1.13,-1.99
TITAN,3997.0,-0.62,-2.08
MAXHEALTH,975.5,-1.6,-2.78
BAJAJFINSV,1917.7,-1.61,-4.01
MARUTI,15245.0,-1.45,-6.35
BHARTIARTL,1973.4,-0.57,-6.89
BAJFINANCE,914.7,-1.42,-8.04
ETERNAL,253.85,-1.87,-8.24
ASIANPAINT,2622.8,-2.99,-8.28
RELIANCE,1380.5,-0.4,-8.68
ITC,318.65,-1.47,-12.18
KOTAKBANK,408.7,-3.33,-21.55
M&M,3393.5,-4.23,-29.39
