symbol,ltp,changepct,contribution
M&M,3393.5,-4.23,-29.39
KOTAKBANK,408.7,-3.33,-21.55
ITC,318.65,-1.47,-12.18
RELIANCE,1380.5,-0.4,-8.68
ASIANPAINT,2622.8,-2.99,-8.28
ETERNAL,253.85,-1.87,-8.24
BAJFINANCE,914.7,-1.42,-8.04
BHARTIARTL,1973.4,-0.57,-6.89
MARUTI,15245.0,-1.45,-6.35
BAJAJFINSV,1917.7,-1.61,-4.01
MAXHEALTH,975.5,-1.6,-2.78
TITAN,3997.0,-0.62,-2.08
TMPV,340.55,-1.13,-1.99
HINDUNILVR,2400.9,-0.36,-1.63
TCS,3158.0,-0.14,-0.94
SHRIRAMFIN,1001.05,-0.25,-0.6
CIPLA,1313.0,-0.15,-0.27
APOLLOHOSP,6793.5,-0.14,-0.22
