symbol,ltp,changepct,contribution
RELIANCE,1316.0,0.46,9.63
HDFCBANK,729.0,0.28,8.64
LT,4086.7,0.73,7.02
AXISBANK,1227.3,0.81,5.82
HINDALCO,1049.9,1.98,4.76
TATASTEEL,186.0,1.36,4.06
KOTAKBANK,392.7,0.4,2.5
HDFCLIFE,543.0,1.33,2.29
ONGC,238.49,0.88,1.75
ULTRACEMCO,11681.0,0.53,1.53
JSWSTEEL,1277.8,0.61,1.38
BEL,412.45,0.4,1.23
BAJFINANCE,1089.3,0.21,1.15
TITAN,5068.5,0.24,0.78
COALINDIA,408.45,0.33,0.59
JIOFIN,249.75,0.28,0.58
GRASIM,3250.5,0.06,0.13
POWERGRID,266.15,0.04,0.1
SHRIRAMFIN,1122.0,0.0,0.0
BAJAJFINSV,2005.0,-0.16,-0.38
EICHERMOT,8050.0,-0.2,-0.38
SBILIFE,1790.4,-0.26,-0.47
BAJAJ-AUTO,11663.0,-0.32,-0.65
ETERNAL,318.0,-0.16,-0.68
MAXHEALTH,1003.7,-0.49,-0.82
ASIANPAINT,2687.5,-0.33,-0.88
TATACONSUM,1072.6,-0.64,-0.98
DRREDDY,1192.0,-0.67,-1.03
ADANIPORTS,1691.0,-0.53,-1.2
ADANIENT,3007.3,-0.92,-1.23
APOLLOHOSP,8825.5,-1.06,-1.62
WIPRO,181.9,-1.14,-1.63
INDIGO,5275.5,-0.65,-1.72
TRENT,2946.0,-1.07,-2.11
TMPV,330.2,-1.29,-2.19
CIPLA,1431.5,-1.28,-2.24
MARUTI,13760.0,-0.53,-2.24
ICICIBANK,1415.3,-0.12,-2.43
TECHM,1610.0,-1.4,-2.65
NTPC,337.0,-0.88,-2.8
NESTLEIND,1470.0,-1.94,-3.63
HINDUNILVR,2055.0,-1.06,-4.63
SBIN,1061.2,-0.61,-4.93
M&M,3390.4,-1.11,-7.44
HCLTECH,1325.0,-2.57,-8.93
SUNPHARMA,1882.0,-2.49,-9.31
TCS,2313.2,-2.02,-13.1
BHARTIARTL,1969.3,-1.14,-13.29
ITC,273.05,-1.85,-14.78
INFY,1139.9,-2.51,-28.53
