symbol,ltp,changepct,contribution
HDFCBANK,771.0,2.68,78.17
LT,3727.7,3.17,28.83
AXISBANK,1245.3,3.96,26.92
ICICIBANK,1231.4,1.28,24.49
BAJFINANCE,850.85,2.9,14.99
TRENT,3833.6,7.97,14.83
TITAN,4246.1,3.63,11.09
SBIN,1032.75,1.41,10.78
SHRIRAMFIN,928.0,4.08,9.0
ULTRACEMCO,10955.0,3.15,8.61
INDIGO,4312.5,2.84,7.11
SBILIFE,1836.8,3.54,6.1
TCS,2473.9,0.95,5.83
NTPC,366.1,1.79,5.39
ITC,294.85,0.68,5.14
JIOFIN,235.31,2.54,5.02
ADANIENT,1902.2,3.71,4.69
INFY,1306.2,0.42,4.51
BAJAJFINSV,1672.3,1.93,4.39
POWERGRID,295.15,1.79,4.23
KOTAKBANK,360.55,0.71,4.19
HDFCLIFE,580.4,2.53,4.13
GRASIM,2614.4,1.96,4.01
BAJAJ-AUTO,8942.5,2.1,4.0
HINDUNILVR,2084.8,0.94,3.89
BEL,427.15,1.32,3.85
COALINDIA,459.55,2.27,3.81
NESTLEIND,1216.0,2.07,3.66
TATASTEEL,196.1,1.01,2.85
HINDALCO,927.45,1.22,2.77
TMPV,307.4,1.35,2.17
M&M,3021.6,0.33,2.09
BHARTIARTL,1792.8,0.17,1.87
TATACONSUM,1055.2,1.27,1.84
MARUTI,12688.0,0.45,1.8
ASIANPAINT,2184.3,0.71,1.79
WIPRO,197.29,1.22,1.65
ADANIPORTS,1387.1,0.69,1.47
CIPLA,1200.9,0.71,1.17
APOLLOHOSP,7373.0,0.76,1.1
TECHM,1449.5,0.55,0.99
ETERNAL,232.2,0.21,0.84
HCLTECH,1403.3,0.08,0.26
SUNPHARMA,1694.6,0.06,0.21
DRREDDY,1217.8,0.04,0.06
JSWSTEEL,1133.6,-0.67,-1.43
EICHERMOT,6596.0,-0.8,-1.45
MAXHEALTH,931.6,-1.38,-2.19
ONGC,281.85,-1.86,-3.5
RELIANCE,1304.7,-3.39,-67.12
