symbol,ltp,changepct,contribution
RELIANCE,1365.0,1.59,33.38
HINDUNILVR,2240.8,4.54,19.9
HDFCBANK,799.9,0.56,17.32
SBIN,1080.25,1.21,9.81
ITC,306.8,1.11,8.89
KOTAKBANK,383.6,1.16,7.26
AXISBANK,1359.1,0.7,5.05
BEL,462.75,1.53,4.73
JSWSTEEL,1240.3,2.05,4.64
TITAN,4525.9,1.43,4.63
POWERGRID,318.1,1.84,4.62
NESTLEIND,1285.6,2.19,4.11
BHARTIARTL,1846.9,0.34,3.97
MARUTI,13453.0,0.88,3.73
ADANIPORTS,1573.4,1.5,3.4
SHRIRAMFIN,1036.95,1.37,3.2
APOLLOHOSP,7699.0,1.9,2.92
MAXHEALTH,1007.65,1.69,2.84
ASIANPAINT,2464.0,0.96,2.57
TECHM,1511.4,1.35,2.56
COALINDIA,438.75,1.37,2.44
NTPC,393.6,0.71,2.27
JIOFIN,243.86,1.06,2.22
ICICIBANK,1346.8,0.1,2.03
TATASTEEL,212.12,0.67,2.01
TMPV,360.1,1.06,1.81
DRREDDY,1235.7,1.16,1.78
INDIGO,4638.4,0.64,1.7
EICHERMOT,7189.5,0.81,1.56
CIPLA,1240.8,0.83,1.46
TATACONSUM,1113.2,0.95,1.46
ULTRACEMCO,11886.0,0.5,1.45
BAJFINANCE,908.25,0.26,1.42
BAJAJFINSV,1838.9,0.49,1.18
TCS,2581.5,0.18,1.17
TRENT,4107.7,0.59,1.16
ONGC,284.05,0.46,0.92
ADANIENT,2218.3,0.66,0.88
GRASIM,2720.5,0.12,0.26
ETERNAL,252.61,-0.04,-0.17
HINDALCO,1039.0,-0.09,-0.22
SBILIFE,1970.9,-0.19,-0.35
INFY,1318.7,-0.04,-0.46
BAJAJ-AUTO,9773.5,-0.53,-1.07
HCLTECH,1442.3,-0.55,-1.92
SUNPHARMA,1675.5,-1.05,-3.94
WIPRO,204.32,-2.91,-4.18
HDFCLIFE,616.45,-2.44,-4.22
M&M,3200.2,-0.69,-4.64
LT,4096.1,-0.58,-5.59
