symbol,ltp,changepct,contribution
BHARTIARTL,1945.0,1.56,18.3
SBIN,1082.0,1.5,12.21
RELIANCE,1329.0,0.39,8.21
HINDALCO,1078.5,2.8,6.77
ICICIBANK,1431.7,0.15,3.05
JIOFIN,256.05,1.31,2.75
ULTRACEMCO,11891.0,0.94,2.73
INDIGO,5333.0,0.93,2.48
NESTLEIND,1507.0,0.92,1.73
POWERGRID,269.45,0.56,1.41
EICHERMOT,8049.0,0.61,1.18
NTPC,339.45,0.3,0.96
BAJFINANCE,1094.2,0.08,0.44
ASIANPAINT,2740.0,0.16,0.43
SUNPHARMA,1944.0,0.1,0.38
HDFCLIFE,537.0,0.19,0.33
AXISBANK,1230.0,0.02,0.14
CIPLA,1463.0,0.0,0.0
HCLTECH,1365.4,0.0,0.0
HDFCBANK,729.0,0.0,0.0
BEL,405.7,-0.04,-0.12
BAJAJ-AUTO,11700.0,-0.15,-0.3
ONGC,239.05,-0.17,-0.34
HINDUNILVR,2063.0,-0.09,-0.4
ADANIPORTS,1665.0,-0.19,-0.43
ADANIENT,2985.7,-0.33,-0.44
WIPRO,183.94,-0.36,-0.52
DRREDDY,1200.0,-0.41,-0.63
SBILIFE,1830.0,-0.41,-0.75
TRENT,2987.0,-0.43,-0.85
GRASIM,3307.8,-0.43,-0.94
BAJAJFINSV,2020.5,-0.57,-1.38
COALINDIA,409.3,-0.8,-1.43
TITAN,5099.0,-0.57,-1.85
TECHM,1625.0,-1.1,-2.1
TMPV,343.0,-1.32,-2.26
TATACONSUM,1061.9,-1.49,-2.29
JSWSTEEL,1269.1,-1.11,-2.52
SHRIRAMFIN,1117.2,-1.12,-2.63
APOLLOHOSP,8597.0,-1.75,-2.69
TATASTEEL,186.2,-1.09,-3.28
MARUTI,13875.0,-0.82,-3.49
KOTAKBANK,390.5,-0.61,-3.83
LT,4020.0,-0.43,-4.16
MAXHEALTH,1007.5,-3.12,-5.26
ETERNAL,314.05,-1.24,-5.3
ITC,276.15,-1.02,-8.2
M&M,3403.6,-1.63,-10.99
INFY,1176.1,-1.23,-14.07
TCS,2349.7,-3.93,-25.64
