symbol,ltp,changepct,contribution
RELIANCE,1390.4,3.22,69.64
ICICIBANK,1352.8,1.39,29.05
LT,3921.3,2.81,27.92
HDFCBANK,928.1,0.65,20.71
M&M,3463.2,2.95,20.43
POWERGRID,270.4,7.58,19.59
ITC,314.7,1.7,14.03
BEL,439.1,3.23,10.29
BHARTIARTL,1965.4,0.84,10.12
ADANIPORTS,1403.1,4.33,10.1
TMPV,362.9,5.3,9.31
SBIN,1028.7,1.03,8.61
HINDALCO,930.5,2.46,6.11
ULTRACEMCO,12535.0,2.04,6.09
INDIGO,4687.0,2.12,5.8
MARUTI,14384.0,1.3,5.67
TATACONSUM,1125.4,3.5,5.53
NTPC,350.35,1.62,5.32
ASIANPAINT,2402.0,1.91,5.27
TATASTEEL,188.51,1.69,5.22
ETERNAL,272.65,1.15,5.05
SUNPHARMA,1627.9,1.11,4.29
NESTLEIND,1308.3,2.01,3.88
ADANIENT,1995.4,2.71,3.74
GRASIM,2774.6,1.35,3.01
BAJAJFINSV,1930.1,1.12,2.78
EICHERMOT,6985.5,1.39,2.75
SBILIFE,2001.0,1.35,2.54
HCLTECH,1676.8,0.64,2.3
COALINDIA,423.5,0.94,1.72
JIOFIN,244.1,0.74,1.6
JSWSTEEL,1199.2,0.65,1.52
KOTAKBANK,408.2,0.23,1.48
HINDUNILVR,2357.3,0.28,1.26
BAJFINANCE,903.7,0.15,0.85
TECHM,1724.0,0.39,0.76
HDFCLIFE,717.5,0.31,0.55
DRREDDY,1182.5,0.32,0.51
WIPRO,242.3,0.21,0.31
