symbol,ltp,changepct,contribution
RELIANCE,1399.3,0.31,6.72
BAJFINANCE,1009.85,0.66,3.39
ICICIBANK,1419.4,0.12,2.75
JIOFIN,315.35,1.33,2.57
ETERNAL,323.3,0.59,2.17
ULTRACEMCO,12435.0,0.53,1.63
LT,3586.2,0.18,1.61
BHARTIARTL,1904.5,0.1,1.14
SBIN,824.75,0.15,1.03
BAJAJ-AUTO,9025.0,0.28,0.57
JSWSTEEL,1100.9,0.17,0.38
ADANIPORTS,1395.2,0.15,0.31
COALINDIA,394.75,0.1,0.2
TRENT,5133.0,0.06,0.16
HINDUNILVR,2581.0,0.02,0.09
GRASIM,2802.4,0.01,0.02
INDUSINDBK,739.9,-0.08,-0.1
BAJAJFINSV,2080.0,-0.07,-0.17
HCLTECH,1466.5,-0.05,-0.19
TATACONSUM,1102.6,-0.12,-0.21
HEROMOTOCO,5288.5,-0.25,-0.28
WIPRO,251.28,-0.26,-0.4
ADANIENT,2383.4,-0.36,-0.49
BEL,398.45,-0.21,-0.54
HDFCLIFE,777.2,-0.31,-0.56
KOTAKBANK,1970.8,-0.08,-0.59
AXISBANK,1104.4,-0.08,-0.62
NTPC,331.1,-0.18,-0.69
SBILIFE,1822.2,-0.44,-0.79
TECHM,1519.8,-0.37,-0.81
NESTLEIND,1212.5,-0.42,-0.82
TATASTEEL,169.23,-0.32,-0.84
ONGC,232.26,-0.42,-0.91
HDFCBANK,967.05,-0.03,-1.0
TATAMOTORS,712.9,-0.33,-1.01
APOLLOHOSP,7816.5,-0.74,-1.19
HINDALCO,753.65,-0.58,-1.19
MARUTI,15265.0,-0.39,-1.43
POWERGRID,286.25,-0.49,-1.56
EICHERMOT,6801.0,-1.08,-1.9
DRREDDY,1300.8,-1.21,-2.0
ITC,412.65,-0.27,-2.44
SHRIRAMFIN,623.65,-1.45,-2.84
CIPLA,1548.3,-1.67,-3.31
TITAN,3534.1,-1.06,-3.37
SUNPHARMA,1602.0,-0.9,-4.04
ASIANPAINT,2502.6,-1.72,-4.31
TCS,3111.9,-0.69,-5.54
M&M,3530.3,-1.66,-9.82
INFY,1508.4,-1.13,-13.91
