symbol,ltp,changepct,contribution
HDFCBANK,709.0,-1.59,-48.63
BHARTIARTL,1811.9,-3.89,-44.96
ITC,255.5,-4.11,-32.56
RELIANCE,1277.0,-0.78,-16.19
ADANIPORTS,1593.1,-7.18,-16.08
ADANIENT,2859.1,-10.82,-14.33
BAJFINANCE,1057.0,-2.17,-11.76
M&M,3282.0,-1.58,-10.5
INFY,1133.8,-0.9,-10.14
HINDUNILVR,1967.4,-2.19,-9.49
KOTAKBANK,419.4,-1.03,-6.37
TMPV,308.85,-3.42,-5.76
HINDALCO,1015.45,-2.16,-5.15
JSWSTEEL,1307.7,-2.08,-4.66
TITAN,5102.4,-1.31,-4.2
ULTRACEMCO,11450.0,-1.21,-3.47
TATASTEEL,184.35,-1.17,-3.47
DRREDDY,1154.4,-2.04,-3.09
NTPC,327.4,-0.81,-2.56
EICHERMOT,7953.5,-1.33,-2.53
POWERGRID,263.55,-0.95,-2.36
SBILIFE,1740.5,-1.18,-2.13
CIPLA,1409.2,-1.01,-1.75
TECHM,1628.0,-0.79,-1.48
HDFCLIFE,543.35,-0.86,-1.47
TRENT,2879.9,-0.63,-1.23
HCLTECH,1312.2,-0.3,-1.03
TATACONSUM,1037.5,-0.31,-0.47
ONGC,231.8,-0.19,-0.38
LT,4044.9,-0.02,-0.19
