symbol,ltp,changepct,contribution
ICICIBANK,1454.0,2.15,43.13
AXISBANK,1300.0,2.69,19.17
TCS,2399.3,2.39,15.37
SUNPHARMA,1984.8,3.26,12.09
SBIN,1060.0,1.18,9.46
MARUTI,13547.0,1.26,5.28
NESTLEIND,1496.5,2.8,5.19
GRASIM,3371.0,2.4,5.14
SHRIRAMFIN,1109.9,2.07,4.79
ASIANPAINT,2653.6,1.69,4.48
MAXHEALTH,1042.1,2.69,4.47
BAJAJ-AUTO,12130.0,1.81,3.62
INDIGO,5234.0,1.3,3.41
WIPRO,184.5,1.92,2.73
JIOFIN,241.35,1.22,2.53
BAJAJFINSV,2021.0,0.94,2.24
BEL,414.45,0.62,1.9
APOLLOHOSP,8898.5,0.67,1.02
COALINDIA,401.75,0.19,0.33
ETERNAL,328.1,0.03,0.13
