symbol,ltp,changepct,contribution
HDFCBANK,759.5,-0.39,-11.72
ITC,307.55,-0.89,-6.93
BEL,413.3,-2.28,-6.85
ETERNAL,243.34,-1.57,-6.5
ICICIBANK,1237.3,-0.28,-5.52
BHARTIARTL,1904.9,-0.45,-5.11
HINDUNILVR,2209.3,-1.06,-4.51
TECHM,1439.0,-1.92,-3.54
TATASTEEL,207.01,-1.09,-3.17
INFY,1193.7,-0.27,-2.99
HCLTECH,1169.8,-0.81,-2.74
LT,3910.7,-0.26,-2.44
SBILIFE,1864.2,-0.91,-1.61
DRREDDY,1321.9,-1.0,-1.49
HDFCLIFE,605.1,-0.87,-1.46
NESTLEIND,1420.1,-0.79,-1.44
CIPLA,1399.5,-0.73,-1.24
ADANIENT,2704.8,-0.74,-0.96
SHRIRAMFIN,923.45,-0.42,-0.95
EICHERMOT,6849.5,-0.48,-0.9
SUNPHARMA,1880.3,-0.11,-0.4
JSWSTEEL,1283.2,-0.16,-0.35
TATACONSUM,1208.7,-0.18,-0.27
BAJFINANCE,923.1,-0.05,-0.27
ASIANPAINT,2598.6,-0.08,-0.21
