symbol,ltp,changepct,contribution
HDFCBANK,761.45,-2.08,-63.89
RELIANCE,1303.7,-1.47,-30.65
INFY,1073.5,-1.25,-14.15
SBIN,1044.4,-1.47,-11.84
TCS,2221.1,-1.33,-8.59
ITC,281.0,-0.6,-4.77
BAJAJ-AUTO,10403.5,-1.13,-2.27
DRREDDY,1206.0,-1.4,-2.13
TRENT,2894.7,-1.07,-2.1
POWERGRID,286.7,-0.69,-1.72
TATACONSUM,1081.5,-0.95,-1.45
TMPV,333.8,-0.79,-1.34
WIPRO,174.97,-0.8,-1.14
HDFCLIFE,561.0,-0.65,-1.12
CIPLA,1432.5,-0.63,-1.1
ETERNAL,286.6,-0.12,-0.51
MAXHEALTH,1100.4,-0.18,-0.3
ADANIENT,3182.7,-0.02,-0.03
TECHM,1576.3,-0.01,-0.02
