symbol,ltp,changepct,contribution
HDFCBANK,744.15,-4.65,-132.95
ICICIBANK,1222.7,-1.82,-34.13
BHARTIARTL,1795.9,-2.72,-29.39
LT,3342.4,-2.69,-23.98
ITC,290.45,-3.17,-23.48
M&M,2955.8,-3.6,-22.37
SBIN,1031.9,-2.47,-18.52
TITAN,3853.1,-6.17,-18.47
AXISBANK,1170.6,-2.77,-18.46
KOTAKBANK,356.55,-2.78,-16.08
SHRIRAMFIN,877.7,-6.49,-14.03
ULTRACEMCO,10362.0,-5.23,-14.01
BEL,405.5,-4.83,-13.81
TATASTEEL,187.17,-4.88,-13.51
INDIGO,3945.3,-4.91,-12.05
BAJFINANCE,812.6,-2.16,-10.94
JSWSTEEL,1109.6,-5.13,-10.74
JIOFIN,226.1,-5.52,-10.69
TRENT,3356.7,-5.7,-10.39
ADANIPORTS,1303.6,-4.53,-9.48
RELIANCE,1407.8,-0.47,-9.12
ETERNAL,226.96,-2.29,-9.02
HINDALCO,840.25,-3.89,-8.67
ASIANPAINT,2121.3,-3.38,-8.37
HDFCLIFE,592.1,-5.06,-8.09
MARUTI,12355.0,-1.95,-7.64
NTPC,372.4,-2.24,-6.61
GRASIM,2531.1,-3.26,-6.53
ADANIENT,1833.0,-4.88,-6.04
HINDUNILVR,2052.2,-1.46,-5.92
EICHERMOT,6681.5,-3.29,-5.85
SBILIFE,1832.3,-3.41,-5.76
BAJAJ-AUTO,8776.0,-3.04,-5.68
DRREDDY,1253.3,-3.51,-4.98
COALINDIA,455.25,-2.76,-4.54
BAJAJFINSV,1675.5,-2.03,-4.52
CIPLA,1221.8,-2.75,-4.46
TMPV,305.25,-2.82,-4.44
APOLLOHOSP,7145.0,-2.98,-4.23
NESTLEIND,1166.8,-2.25,-3.9
SUNPHARMA,1758.4,-1.05,-3.64
TATACONSUM,1023.6,-2.53,-3.59
WIPRO,187.54,-1.76,-2.34
TCS,2383.8,-0.28,-1.68
MAXHEALTH,956.9,-0.82,-1.27
TECHM,1384.0,-0.06,-0.11
