symbol,ltp,changepct,contribution
BAJFINANCE,1024.75,2.5,14.33
SBIN,1198.6,0.52,4.41
EICHERMOT,8065.0,1.51,3.04
SBILIFE,2034.2,0.59,1.13
CIPLA,1331.5,0.11,0.2
APOLLOHOSP,7542.5,0.05,0.08
TECHM,1534.4,-0.14,-0.28
DRREDDY,1268.1,-0.54,-0.87
TMPV,380.25,-0.84,-1.5
HDFCLIFE,696.8,-0.85,-1.54
MAXHEALTH,1053.6,-0.88,-1.55
ULTRACEMCO,12963.0,-0.51,-1.55
TRENT,4252.0,-0.79,-1.63
BAJAJ-AUTO,9760.0,-0.82,-1.73
BAJAJFINSV,2023.2,-0.69,-1.74
TATACONSUM,1132.2,-1.51,-2.42
MARUTI,15237.0,-0.58,-2.57
LT,4173.9,-0.29,-2.93
GRASIM,2888.0,-1.3,-2.95
JIOFIN,263.95,-1.36,-2.98
INDIGO,4929.2,-1.09,-3.03
JSWSTEEL,1232.0,-1.29,-3.06
WIPRO,214.09,-2.33,-3.5
NESTLEIND,1282.6,-1.79,-3.51
ADANIPORTS,1519.0,-1.63,-3.86
SHRIRAMFIN,1065.8,-1.6,-3.91
SUNPHARMA,1697.5,-1.03,-4.04
AXISBANK,1332.3,-0.58,-4.37
COALINDIA,408.95,-2.49,-4.63
NTPC,363.0,-1.45,-4.84
ADANIENT,2136.6,-3.52,-4.93
ASIANPAINT,2366.4,-1.86,-5.21
HCLTECH,1455.2,-1.44,-5.25
BHARTIARTL,2004.7,-0.49,-5.99
POWERGRID,287.2,-2.33,-6.11
BEL,435.55,-1.92,-6.21
ONGC,267.4,-3.35,-7.0
TATASTEEL,203.18,-2.43,-7.61
TITAN,4179.2,-2.31,-7.83
KOTAKBANK,420.65,-1.33,-8.71
ITC,313.75,-1.18,-9.89
M&M,3533.4,-1.69,-11.88
TCS,2692.2,-2.15,-14.62
INFY,1369.1,-1.23,-14.66
HINDALCO,909.0,-6.09,-15.36
ETERNAL,285.2,-4.49,-20.01
HINDUNILVR,2305.2,-4.53,-20.77
ICICIBANK,1414.6,-1.09,-23.13
RELIANCE,1419.6,-2.06,-45.23
HDFCBANK,903.9,-1.85,-59.84
