symbol,ltp,changepct,contribution
ASIANPAINT,2511.8,-4.23,-11.79
INFY,1666.5,-0.96,-11.39
MARUTI,14877.0,-2.41,-10.63
BHARTIARTL,1957.7,-0.8,-9.73
TATACONSUM,1131.8,-4.68,-7.47
SUNPHARMA,1610.6,-1.73,-6.75
HINDUNILVR,2378.4,-0.94,-4.29
MAXHEALTH,958.6,-1.73,-3.03
EICHERMOT,7071.0,-1.31,-2.62
DRREDDY,1222.5,-1.4,-2.24
TITAN,3975.2,-0.55,-1.85
NESTLEIND,1292.4,-0.84,-1.64
GRASIM,2839.1,-0.6,-1.35
BAJAJ-AUTO,9433.5,-0.62,-1.3
INDIGO,4749.0,-0.42,-1.16
JIOFIN,255.2,-0.33,-0.72
JSWSTEEL,1218.7,-0.27,-0.64
TMPV,340.45,-0.03,-0.05
