symbol,ltp,changepct,contribution
INFY,1071.8,2.84,32.43
TCS,2096.1,1.87,12.18
HCLTECH,1168.2,3.0,10.47
ETERNAL,289.4,2.12,9.05
TITAN,4604.2,2.67,8.66
BAJFINANCE,1042.5,1.3,7.14
TECHM,1447.5,2.92,5.56
SBILIFE,1832.3,2.49,4.56
JIOFIN,243.07,1.28,2.69
HDFCLIFE,572.45,1.46,2.53
MARUTI,14538.0,0.57,2.42
BAJAJFINSV,1885.3,0.78,1.88
EICHERMOT,7536.0,0.86,1.66
BAJAJ-AUTO,10109.5,0.73,1.48
HINDUNILVR,2208.8,0.31,1.36
ITC,288.75,0.17,1.36
SHRIRAMFIN,1066.8,0.42,0.98
TATACONSUM,1125.0,0.64,0.98
AXISBANK,1341.0,0.1,0.72
KOTAKBANK,381.7,0.1,0.63
JSWSTEEL,1246.4,0.26,0.59
SBIN,1038.1,0.04,0.32
ONGC,244.18,0.11,0.22
BHARTIARTL,1925.8,0.01,0.12
