symbol,ltp,changepct,contribution
TRENT,2927.8,-12.44,-24.59
RELIANCE,1308.4,-0.98,-20.61
ICICIBANK,1414.7,-0.86,-17.48
LT,3991.9,-1.22,-11.79
BEL,419.15,-1.5,-4.65
ADANIENT,3107.2,-3.1,-4.16
ADANIPORTS,1833.9,-1.64,-3.72
HINDALCO,969.5,-1.11,-2.68
CIPLA,1451.8,-1.39,-2.44
TMPV,342.3,-1.37,-2.34
ASIANPAINT,2731.4,-0.85,-2.28
HDFCBANK,829.3,-0.07,-2.17
MAXHEALTH,1118.4,-1.25,-2.1
NTPC,354.2,-0.58,-1.85
SUNPHARMA,1903.4,-0.49,-1.84
TATASTEEL,189.79,-0.57,-1.71
GRASIM,3190.9,-0.69,-1.5
DRREDDY,1354.6,-0.97,-1.49
COALINDIA,428.95,-0.79,-1.41
WIPRO,173.0,-0.76,-1.09
M&M,3196.4,-0.15,-1.01
POWERGRID,284.35,-0.37,-0.93
APOLLOHOSP,8837.0,-0.58,-0.89
INDIGO,5395.0,-0.25,-0.66
ULTRACEMCO,11649.0,-0.1,-0.29
NESTLEIND,1471.8,-0.13,-0.24
