symbol,ltp,changepct,contribution
NTPC,382.75,1.94,6.46
JSWSTEEL,1254.5,1.13,2.67
HINDUNILVR,2358.6,0.56,2.56
COALINDIA,430.95,1.16,2.15
HINDALCO,922.85,0.73,1.84
TITAN,4294.5,0.51,1.72
TATASTEEL,209.13,0.48,1.5
RELIANCE,1428.8,0.06,1.31
POWERGRID,304.8,0.48,1.26
TATACONSUM,1178.0,0.53,0.85
NESTLEIND,1320.0,0.37,0.72
ONGC,276.5,0.31,0.65
APOLLOHOSP,7720.5,0.36,0.58
GRASIM,2879.3,0.21,0.48
MAXHEALTH,1086.4,0.26,0.46
AXISBANK,1387.6,0.06,0.45
CIPLA,1326.7,0.02,0.04
ADANIPORTS,1555.4,-0.03,-0.07
SUNPHARMA,1731.8,-0.03,-0.12
ULTRACEMCO,12960.0,-0.12,-0.36
ADANIENT,2183.0,-0.37,-0.52
INDIGO,4850.3,-0.24,-0.67
SHRIRAMFIN,1061.7,-0.28,-0.68
DRREDDY,1300.2,-0.55,-0.88
BAJAJFINSV,2043.3,-0.4,-1.01
TMPV,377.55,-0.63,-1.12
BAJAJ-AUTO,9829.0,-0.77,-1.62
HDFCLIFE,734.75,-1.04,-1.88
ASIANPAINT,2413.1,-0.68,-1.9
JIOFIN,255.25,-0.99,-2.16
SBILIFE,2082.9,-1.27,-2.42
EICHERMOT,7929.0,-1.36,-2.73
M&M,3433.2,-0.4,-2.81
SBIN,1223.3,-0.37,-3.13
BEL,435.05,-1.07,-3.45
BAJFINANCE,1023.55,-0.72,-4.12
WIPRO,200.14,-2.79,-4.19
MARUTI,14926.0,-0.97,-4.29
KOTAKBANK,427.7,-0.7,-4.57
ITC,323.5,-0.58,-4.85
TRENT,3931.3,-3.05,-6.28
TECHM,1345.4,-6.63,-13.15
ICICIBANK,1384.8,-1.04,-22.03
HCLTECH,1339.2,-6.1,-22.18
ETERNAL,254.0,-5.22,-23.23
TCS,2573.7,-3.83,-26.0
BHARTIARTL,1941.0,-2.82,-34.41
LT,4259.2,-3.6,-36.25
HDFCBANK,910.5,-1.42,-45.85
INFY,1275.5,-3.92,-46.64
