symbol,ltp,changepct,contribution
INFY,1275.5,-3.92,-46.64
HDFCBANK,910.5,-1.42,-45.85
LT,4259.2,-3.6,-36.25
BHARTIARTL,1941.0,-2.82,-34.41
TCS,2573.7,-3.83,-26.0
ETERNAL,254.0,-5.22,-23.23
HCLTECH,1339.2,-6.1,-22.18
ICICIBANK,1384.8,-1.04,-22.03
TECHM,1345.4,-6.63,-13.15
TRENT,3931.3,-3.05,-6.28
ITC,323.5,-0.58,-4.85
KOTAKBANK,427.7,-0.7,-4.57
MARUTI,14926.0,-0.97,-4.29
WIPRO,200.14,-2.79,-4.19
BAJFINANCE,1023.55,-0.72,-4.12
BEL,435.05,-1.07,-3.45
SBIN,1223.3,-0.37,-3.13
M&M,3433.2,-0.4,-2.81
EICHERMOT,7929.0,-1.36,-2.73
SBILIFE,2082.9,-1.27,-2.42
JIOFIN,255.25,-0.99,-2.16
ASIANPAINT,2413.1,-0.68,-1.9
HDFCLIFE,734.75,-1.04,-1.88
BAJAJ-AUTO,9829.0,-0.77,-1.62
TMPV,377.55,-0.63,-1.12
BAJAJFINSV,2043.3,-0.4,-1.01
DRREDDY,1300.2,-0.55,-0.88
SHRIRAMFIN,1061.7,-0.28,-0.68
INDIGO,4850.3,-0.24,-0.67
ADANIENT,2183.0,-0.37,-0.52
ULTRACEMCO,12960.0,-0.12,-0.36
SUNPHARMA,1731.8,-0.03,-0.12
ADANIPORTS,1555.4,-0.03,-0.07
