symbol,ltp,changepct,contribution
HDFCBANK,989.8,-0.94,-30.9
ICICIBANK,1357.8,-0.77,-16.6
INFY,1530.6,-1.12,-13.57
ITC,400.8,-0.68,-5.79
KOTAKBANK,2069.9,-0.83,-5.52
TCS,3119.2,-0.7,-4.84
BAJFINANCE,986.2,-0.78,-4.54
LT,3996.7,-0.41,-4.2
M&M,3669.3,-0.58,-4.14
ADANIENT,2332.9,-2.76,-3.93
TRENT,4243.9,-1.55,-3.25
TMPV,352.45,-1.63,-2.95
POWERGRID,273.45,-0.85,-2.27
HCLTECH,1601.1,-0.58,-2.15
HINDUNILVR,2414.1,-0.42,-1.96
MARUTI,15889.0,-0.43,-1.94
TITAN,3855.1,-0.5,-1.72
AXISBANK,1266.3,-0.21,-1.61
INDIGO,5775.0,-0.53,-1.5
COALINDIA,370.05,-0.67,-1.27
TATACONSUM,1177.7,-0.7,-1.14
EICHERMOT,7218.5,-0.55,-1.12
WIPRO,245.64,-0.66,-1.01
NESTLEIND,1263.2,-0.47,-0.94
SUNPHARMA,1776.8,-0.22,-0.88
APOLLOHOSP,7330.5,-0.33,-0.54
ONGC,245.35,-0.16,-0.34
ASIANPAINT,2875.8,-0.12,-0.34
ADANIPORTS,1483.9,-0.13,-0.31
GRASIM,2686.8,-0.07,-0.16
ULTRACEMCO,11580.0,-0.03,-0.09
BAJAJFINSV,2030.2,-0.03,-0.08
