symbol,ltp,changepct,contribution
TATAMOTORS,395.45,-40.15,-123.17
TCS,2960.3,-1.56,-12.55
BAJFINANCE,1019.15,-1.7,-8.76
AXISBANK,1176.8,-1.08,-8.36
LT,3744.3,-0.67,-6.0
NTPC,336.65,-1.48,-5.69
ITC,396.8,-0.61,-5.52
BHARTIARTL,1946.6,-0.42,-4.79
SBIN,876.95,-0.68,-4.7
BEL,402.4,-1.71,-4.39
TATASTEEL,170.51,-1.46,-3.85
SUNPHARMA,1654.4,-0.84,-3.78
TRENT,4617.2,-1.38,-3.61
DRREDDY,1237.3,-1.99,-3.3
INFY,1489.9,-0.22,-2.72
HINDALCO,760.1,-1.31,-2.7
JSWSTEEL,1147.8,-1.17,-2.62
ASIANPAINT,2318.1,-1.04,-2.62
ULTRACEMCO,12070.0,-0.84,-2.6
NESTLEIND,1175.5,-1.06,-2.08
GRASIM,2775.8,-0.79,-1.89
JIOFIN,305.6,-0.92,-1.78
INDUSINDBK,750.4,-1.25,-1.57
CIPLA,1552.3,-0.72,-1.43
MARUTI,16261.0,-0.38,-1.4
ADANIPORTS,1429.0,-0.61,-1.26
HDFCLIFE,743.55,-0.4,-0.72
ETERNAL,347.75,-0.17,-0.63
EICHERMOT,6887.0,-0.36,-0.63
ADANIENT,2517.0,-0.41,-0.56
COALINDIA,380.95,-0.16,-0.32
BAJAJFINSV,2019.4,-0.05,-0.12
KOTAKBANK,2151.8,-0.01,-0.07
