symbol,ltp,changepct,contribution
BHARTIARTL,1830.2,-3.45,-38.77
INFY,1038.5,-1.24,-13.59
BAJFINANCE,1021.3,-1.86,-9.8
ADANIPORTS,1787.1,-2.06,-4.49
AXISBANK,1250.0,-0.56,-3.88
POWERGRID,266.1,-1.58,-3.81
TATASTEEL,183.4,-1.17,-3.37
GRASIM,3166.0,-1.36,-2.83
ADANIENT,2975.0,-1.51,-1.94
WIPRO,164.55,-1.39,-1.92
HINDALCO,981.2,-0.54,-1.25
JSWSTEEL,1268.6,-0.55,-1.2
TMPV,301.65,-0.71,-1.16
ASIANPAINT,2440.3,-0.45,-1.16
CIPLA,1386.1,-0.61,-1.03
TRENT,2815.5,-0.3,-0.57
APOLLOHOSP,8912.0,-0.36,-0.53
BAJAJFINSV,1849.8,-0.15,-0.35
SBIN,996.0,-0.02,-0.16
EICHERMOT,7512.5,-0.05,-0.09
