symbol,ltp,changepct,contribution
HDFCBANK,1964.6,-1.35,-44.65
RELIANCE,1409.2,-1.11,-23.88
ITC,398.3,-1.82,-16.29
ICICIBANK,1436.4,-0.67,-15.25
TCS,3054.0,-1.59,-12.65
KOTAKBANK,1986.6,-1.57,-11.52
SBIN,816.25,-1.16,-7.93
INFY,1487.5,-0.6,-7.33
HCLTECH,1466.3,-1.86,-6.99
ULTRACEMCO,12589.0,-2.23,-6.82
ASIANPAINT,2504.5,-2.48,-6.17
AXISBANK,1070.9,-0.75,-5.74
GRASIM,2813.8,-2.4,-5.67
TATASTEEL,158.55,-1.87,-4.88
LT,3595.8,-0.47,-4.16
JSWSTEEL,1054.6,-1.63,-3.61
HINDUNILVR,2629.9,-0.69,-3.24
ADANIPORTS,1341.2,-1.54,-3.14
ETERNAL,319.1,-0.85,-3.11
ADANIENT,2324.9,-2.25,-3.02
NESTLEIND,1162.9,-1.42,-2.75
TECHM,1505.0,-1.08,-2.34
TATAMOTORS,680.3,-0.75,-2.28
HEROMOTOCO,4997.9,-1.98,-2.22
NTPC,337.0,-0.53,-2.02
COALINDIA,374.45,-0.99,-1.97
JIOFIN,320.6,-1.01,-1.93
ONGC,236.29,-0.85,-1.82
SBILIFE,1859.0,-0.98,-1.75
BAJAJFINSV,1965.9,-0.72,-1.72
TRENT,5418.0,-0.64,-1.66
HDFCLIFE,788.75,-0.85,-1.52
EICHERMOT,5924.5,-0.85,-1.48
SHRIRAMFIN,615.85,-0.64,-1.24
INDUSINDBK,760.1,-0.97,-1.21
HINDALCO,704.2,-0.44,-0.9
WIPRO,248.64,-0.51,-0.79
POWERGRID,283.35,-0.23,-0.73
TATACONSUM,1084.1,-0.37,-0.63
BAJFINANCE,894.5,-0.12,-0.61
BAJAJ-AUTO,8679.5,-0.06,-0.12
APOLLOHOSP,7922.5,-0.05,-0.08
