symbol,ltp,changepct,contribution
ICICIBANK,1375.2,-1.04,-22.39
HDFCBANK,997.1,-0.6,-19.69
RELIANCE,1529.4,-0.88,-19.6
ASIANPAINT,2796.0,-4.52,-12.85
M&M,3635.9,-1.24,-8.84
INFY,1599.0,-0.73,-8.83
HCLTECH,1657.6,-1.84,-6.8
TCS,3208.3,-0.87,-6.0
BAJFINANCE,1016.7,-0.95,-5.52
TATASTEEL,160.67,-1.71,-5.43
MARUTI,16020.0,-1.03,-4.63
SUNPHARMA,1776.0,-1.12,-4.46
TECHM,1561.6,-1.9,-3.83
ULTRACEMCO,11414.0,-1.09,-3.35
JIOFIN,293.2,-1.35,-3.0
ITC,401.05,-0.31,-2.64
DRREDDY,1246.2,-1.6,-2.6
JSWSTEEL,1107.8,-1.01,-2.43
WIPRO,257.41,-1.52,-2.32
HINDALCO,812.9,-0.8,-2.05
TMPV,344.7,-1.03,-1.86
BAJAJ-AUTO,8961.0,-0.72,-1.54
HINDUNILVR,2306.5,-0.32,-1.49
SBILIFE,2006.2,-0.72,-1.4
KOTAKBANK,2127.7,-0.18,-1.2
CIPLA,1490.6,-0.47,-0.87
MAXHEALTH,1074.7,-0.44,-0.78
POWERGRID,264.55,-0.25,-0.67
EICHERMOT,7123.0,-0.27,-0.55
HDFCLIFE,762.9,-0.15,-0.28
TRENT,4085.4,-0.12,-0.25
APOLLOHOSP,7091.0,-0.07,-0.11
