symbol,ltp,changepct,contribution
RELIANCE,1388.2,-3.27,-67.13
HDFCBANK,763.65,-2.2,-66.54
BHARTIARTL,1759.8,-4.07,-46.53
SBIN,973.6,-4.48,-35.53
TITAN,4205.6,-6.73,-21.32
ETERNAL,245.87,-4.1,-17.09
M&M,3245.9,-2.54,-16.7
INDIGO,4299.4,-4.94,-12.82
BAJFINANCE,936.05,-2.02,-10.82
LT,3940.2,-0.86,-8.11
JIOFIN,240.33,-3.61,-7.39
MARUTI,13483.0,-1.77,-7.33
SHRIRAMFIN,975.95,-3.16,-7.22
NTPC,392.95,-2.29,-7.14
CIPLA,1304.9,-3.13,-5.37
BEL,431.95,-1.76,-5.32
HINDALCO,1023.5,-2.0,-4.72
TMPV,346.0,-2.66,-4.43
ITC,305.85,-0.52,-4.07
ASIANPAINT,2566.1,-1.3,-3.41
TATASTEEL,212.08,-1.12,-3.28
BAJAJFINSV,1794.2,-1.33,-3.14
TRENT,4181.1,-1.44,-2.78
JSWSTEEL,1262.6,-1.19,-2.64
EICHERMOT,7202.5,-1.37,-2.58
POWERGRID,310.9,-0.97,-2.38
BAJAJ-AUTO,10595.5,-1.08,-2.13
INFY,1177.0,-0.19,-2.12
ULTRACEMCO,11866.0,-0.7,-1.98
DRREDDY,1279.9,-1.08,-1.62
HCLTECH,1194.9,-0.29,-0.99
WIPRO,196.68,-0.62,-0.87
TECHM,1457.4,-0.38,-0.71
TCS,2392.9,-0.06,-0.38
ADANIENT,2500.2,-0.23,-0.3
APOLLOHOSP,8082.0,-0.19,-0.29
NESTLEIND,1481.9,-0.03,-0.06
