symbol,ltp,changepct,contribution
ICICIBANK,1443.0,0.9,18.06
KOTAKBANK,424.2,1.77,10.96
BEL,411.0,1.0,3.06
ADANIPORTS,1714.0,1.31,2.93
SUNPHARMA,1913.3,0.72,2.67
TITAN,5139.3,0.76,2.44
ADANIENT,3169.0,1.8,2.38
CIPLA,1420.0,1.22,2.12
ETERNAL,328.5,0.46,1.94
TECHM,1585.0,0.88,1.65
TMPV,316.0,0.92,1.55
EICHERMOT,8100.0,0.8,1.52
MAXHEALTH,1009.0,0.4,0.66
APOLLOHOSP,8800.0,0.38,0.58
AXISBANK,1256.0,0.08,0.57
SBILIFE,1773.2,0.28,0.51
ASIANPAINT,2631.0,0.17,0.45
BAJAJFINSV,2011.0,0.05,0.12
ULTRACEMCO,11717.0,0.0,0.0
