symbol,ltp,changepct,contribution
ICICIBANK,1443.0,0.9,18.06
KOTAKBANK,424.2,1.77,10.96
BEL,411.0,1.0,3.06
ADANIPORTS,1714.0,1.31,2.93
SUNPHARMA,1913.3,0.72,2.67
TITAN,5139.3,0.76,2.44
ADANIENT,3169.0,1.8,2.38
CIPLA,1420.0,1.22,2.12
ETERNAL,328.5,0.46,1.94
TECHM,1585.0,0.88,1.65
TMPV,316.0,0.92,1.55
EICHERMOT,8100.0,0.8,1.52
MAXHEALTH,1009.0,0.4,0.66
APOLLOHOSP,8800.0,0.38,0.58
AXISBANK,1256.0,0.08,0.57
SBILIFE,1773.2,0.28,0.51
ASIANPAINT,2631.0,0.17,0.45
BAJAJFINSV,2011.0,0.05,0.12
ULTRACEMCO,11717.0,0.0,0.0
BAJAJ-AUTO,11720.0,-0.03,-0.06
ONGC,232.0,-0.09,-0.18
NESTLEIND,1450.0,-0.1,-0.19
POWERGRID,264.9,-0.11,-0.27
JSWSTEEL,1337.5,-0.26,-0.58
DRREDDY,1177.0,-0.42,-0.64
TATACONSUM,1042.0,-0.49,-0.74
WIPRO,176.4,-0.54,-0.77
BAJFINANCE,1083.0,-0.18,-0.98
COALINDIA,400.0,-0.88,-1.55
HDFCLIFE,548.0,-0.91,-1.56
TATASTEEL,186.8,-0.65,-1.93
TRENT,2878.5,-1.03,-2.01
MARUTI,13440.0,-0.6,-2.52
JIOFIN,238.1,-1.22,-2.53
HINDUNILVR,2009.0,-0.6,-2.6
LT,4027.0,-0.28,-2.67
GRASIM,3258.0,-1.29,-2.77
INDIGO,5189.0,-1.19,-3.12
SHRIRAMFIN,1101.0,-1.5,-3.47
NTPC,330.9,-1.12,-3.53
ITC,269.0,-0.46,-3.65
HCLTECH,1282.0,-1.29,-4.44
TCS,2248.4,-0.96,-6.17
HINDALCO,1024.0,-2.83,-6.75
SBIN,1042.9,-0.87,-6.98
INFY,1110.8,-0.83,-9.36
M&M,3330.0,-2.05,-13.63
BHARTIARTL,1878.3,-1.27,-14.69
RELIANCE,1282.2,-1.23,-25.54
HDFCBANK,711.0,-2.28,-69.76
