symbol,ltp,changepct,contribution
LT,4076.5,0.71,6.62
HCLTECH,1183.8,1.57,5.29
TECHM,1483.9,1.91,3.51
WIPRO,204.25,1.31,1.82
INFY,1160.9,0.09,0.99
ASIANPAINT,2671.6,-0.01,-0.03
NESTLEIND,1421.5,-0.42,-0.76
TRENT,4224.0,-0.58,-1.11
ADANIENT,2937.4,-1.22,-1.58
APOLLOHOSP,8176.5,-1.17,-1.74
DRREDDY,1303.5,-1.19,-1.77
COALINDIA,457.9,-1.12,-1.93
CIPLA,1401.0,-1.23,-2.09
ADANIPORTS,1804.6,-1.1,-2.41
SBIN,964.4,-0.35,-2.74
TMPV,393.9,-1.79,-2.95
GRASIM,3122.4,-1.52,-3.19
TATACONSUM,1178.4,-2.22,-3.29
SBILIFE,1830.1,-1.88,-3.32
BAJAJFINSV,1783.6,-1.43,-3.33
JIOFIN,238.95,-1.65,-3.34
SHRIRAMFIN,947.15,-1.69,-3.82
HDFCLIFE,594.8,-2.49,-4.16
HINDALCO,1126.7,-2.04,-4.76
MAXHEALTH,965.1,-2.94,-4.78
TITAN,4074.9,-1.55,-4.85
ULTRACEMCO,11482.0,-1.8,-5.04
JSWSTEEL,1278.0,-2.45,-5.37
BEL,410.75,-2.03,-6.07
EICHERMOT,7177.0,-3.37,-6.27
ONGC,265.4,-3.26,-6.29
BAJAJ-AUTO,10460.0,-3.33,-6.51
TCS,2258.9,-1.12,-7.04
KOTAKBANK,384.2,-1.17,-7.08
MARUTI,13127.0,-1.81,-7.42
POWERGRID,290.55,-3.3,-8.0
HINDUNILVR,2153.5,-2.08,-8.82
NTPC,386.9,-2.91,-8.98
SUNPHARMA,1799.2,-2.51,-9.1
TATASTEEL,208.02,-3.21,-9.3
AXISBANK,1286.6,-1.36,-9.48
INDIGO,4405.0,-3.75,-9.63
ETERNAL,250.58,-2.37,-9.77
BAJFINANCE,908.25,-2.52,-13.35
ITC,286.9,-1.76,-13.64
BHARTIARTL,1829.0,-1.27,-14.35
M&M,3045.6,-2.5,-16.25
ICICIBANK,1256.4,-1.3,-25.5
RELIANCE,1321.2,-2.22,-45.06
HDFCBANK,744.55,-1.89,-56.52
