symbol,ltp,changepct,contribution
HDFCBANK,744.55,-1.89,-56.52
RELIANCE,1321.2,-2.22,-45.06
ICICIBANK,1256.4,-1.3,-25.5
M&M,3045.6,-2.5,-16.25
BHARTIARTL,1829.0,-1.27,-14.35
ITC,286.9,-1.76,-13.64
BAJFINANCE,908.25,-2.52,-13.35
ETERNAL,250.58,-2.37,-9.77
INDIGO,4405.0,-3.75,-9.63
AXISBANK,1286.6,-1.36,-9.48
TATASTEEL,208.02,-3.21,-9.3
SUNPHARMA,1799.2,-2.51,-9.1
NTPC,386.9,-2.91,-8.98
HINDUNILVR,2153.5,-2.08,-8.82
POWERGRID,290.55,-3.3,-8.0
MARUTI,13127.0,-1.81,-7.42
KOTAKBANK,384.2,-1.17,-7.08
TCS,2258.9,-1.12,-7.04
BAJAJ-AUTO,10460.0,-3.33,-6.51
ONGC,265.4,-3.26,-6.29
EICHERMOT,7177.0,-3.37,-6.27
BEL,410.75,-2.03,-6.07
JSWSTEEL,1278.0,-2.45,-5.37
ULTRACEMCO,11482.0,-1.8,-5.04
TITAN,4074.9,-1.55,-4.85
MAXHEALTH,965.1,-2.94,-4.78
HINDALCO,1126.7,-2.04,-4.76
HDFCLIFE,594.8,-2.49,-4.16
SHRIRAMFIN,947.15,-1.69,-3.82
JIOFIN,238.95,-1.65,-3.34
BAJAJFINSV,1783.6,-1.43,-3.33
SBILIFE,1830.1,-1.88,-3.32
TATACONSUM,1178.4,-2.22,-3.29
GRASIM,3122.4,-1.52,-3.19
TMPV,393.9,-1.79,-2.95
SBIN,964.4,-0.35,-2.74
ADANIPORTS,1804.6,-1.1,-2.41
CIPLA,1401.0,-1.23,-2.09
COALINDIA,457.9,-1.12,-1.93
DRREDDY,1303.5,-1.19,-1.77
APOLLOHOSP,8176.5,-1.17,-1.74
ADANIENT,2937.4,-1.22,-1.58
TRENT,4224.0,-0.58,-1.11
NESTLEIND,1421.5,-0.42,-0.76
ASIANPAINT,2671.6,-0.01,-0.03
