symbol,ltp,changepct,contribution
RELIANCE,1327.2,2.36,49.5
HDFCBANK,819.6,1.4,43.27
ICICIBANK,1444.3,1.84,37.3
KOTAKBANK,389.95,3.39,21.2
TCS,2269.0,3.09,20.08
INFY,1096.5,1.3,14.8
M&M,3179.2,1.97,13.23
AXISBANK,1328.5,1.6,11.52
SBIN,1044.3,1.27,10.29
LT,3814.5,1.03,9.93
BAJFINANCE,1056.3,1.8,9.86
HINDUNILVR,2143.8,2.16,9.46
TECHM,1572.9,4.14,7.86
JIOFIN,242.98,3.11,6.51
HCLTECH,1203.9,1.39,4.84
ITC,280.7,0.48,3.84
EICHERMOT,7563.5,1.95,3.75
JSWSTEEL,1237.3,1.33,3.01
GRASIM,3109.7,1.2,2.6
POWERGRID,283.55,1.0,2.51
SHRIRAMFIN,1034.9,1.02,2.38
BAJAJ-AUTO,10443.0,1.08,2.18
BAJAJFINSV,1854.0,0.84,2.02
TMPV,335.6,1.15,1.96
BEL,409.45,0.58,1.79
ASIANPAINT,2689.0,0.53,1.42
ADANIPORTS,1837.4,0.6,1.36
TITAN,4638.1,0.27,0.87
SBILIFE,1829.4,0.4,0.73
TATASTEEL,185.89,0.22,0.66
MARUTI,13803.0,0.15,0.64
NESTLEIND,1427.2,0.26,0.49
ONGC,247.29,0.22,0.44
ADANIENT,3160.7,0.3,0.4
ETERNAL,286.6,0.05,0.21
COALINDIA,427.65,0.07,0.12
TATACONSUM,1088.6,0.01,0.02
NTPC,341.85,-0.18,-0.57
INDIGO,5248.5,-0.32,-0.85
APOLLOHOSP,8826.0,-0.7,-1.07
ULTRACEMCO,11727.0,-0.37,-1.07
HDFCLIFE,563.65,-0.7,-1.21
TRENT,2842.4,-0.62,-1.22
MAXHEALTH,1089.9,-0.76,-1.28
CIPLA,1418.7,-0.76,-1.33
WIPRO,176.0,-0.98,-1.41
DRREDDY,1211.2,-1.08,-1.66
SUNPHARMA,1932.6,-0.9,-3.37
HINDALCO,944.15,-1.58,-3.81
BHARTIARTL,1908.8,-0.68,-7.94
