symbol,ltp,changepct,contribution
RELIANCE,1389.4,3.3,70.45
LT,4038.7,4.02,39.43
HDFCBANK,877.75,1.05,33.03
M&M,3348.0,2.56,17.5
NTPC,378.05,3.35,10.87
ADANIPORTS,1499.3,4.52,10.41
BAJFINANCE,962.4,1.83,10.2
BEL,460.0,2.94,9.25
HINDALCO,954.95,3.6,8.83
MARUTI,14415.0,1.82,7.84
SUNPHARMA,1784.5,1.94,7.4
INDIGO,4512.8,2.73,7.37
SHRIRAMFIN,1039.5,2.92,6.94
JSWSTEEL,1248.1,2.89,6.66
POWERGRID,299.45,2.57,6.56
KOTAKBANK,407.3,0.98,6.24
TATASTEEL,200.57,1.95,5.94
COALINDIA,449.4,3.27,5.91
TITAN,4275.2,1.68,5.53
ULTRACEMCO,12288.0,1.5,4.42
GRASIM,2724.1,1.52,3.35
EICHERMOT,7755.0,1.68,3.29
BAJAJ-AUTO,9804.5,1.57,3.23
BAJAJFINSV,1911.8,1.19,2.92
DRREDDY,1313.5,1.73,2.7
APOLLOHOSP,7775.0,1.42,2.22
TMPV,355.15,1.12,1.94
TRENT,3790.9,0.91,1.83
CIPLA,1326.4,1.01,1.8
JIOFIN,243.1,0.75,1.6
SBILIFE,1945.0,0.75,1.39
TATACONSUM,1119.1,0.77,1.2
NESTLEIND,1250.9,0.45,0.86
ADANIENT,2089.2,0.61,0.83
MAXHEALTH,1058.2,0.43,0.73
BHARTIARTL,1907.0,0.06,0.71
ASIANPAINT,2287.8,0.11,0.3
WIPRO,195.68,0.07,0.1
