symbol,ltp,changepct,contribution
INFY,1060.0,-1.58,-17.17
TCS,2188.8,-2.76,-17.11
LT,3807.7,-1.12,-10.3
WIPRO,166.89,-1.83,-2.51
NTPC,327.0,-0.76,-2.31
BAJAJFINSV,1837.0,-1.0,-2.3
INDIGO,4733.5,-0.89,-2.25
MARUTI,12166.0,-0.53,-2.14
TECHM,1558.0,-1.14,-2.06
BAJFINANCE,1006.2,-0.3,-1.57
TMPV,301.0,-0.86,-1.4
TATASTEEL,183.0,-0.35,-1.0
MAXHEALTH,1025.0,-0.49,-0.78
JIOFIN,224.84,-0.34,-0.68
DRREDDY,1140.0,-0.44,-0.64
ADANIENT,2920.0,-0.29,-0.37
APOLLOHOSP,8696.5,-0.2,-0.29
HCLTECH,1253.0,-0.06,-0.2
SHRIRAMFIN,979.0,-0.08,-0.18
