symbol,ltp,changepct,contribution
ICICIBANK,1226.6,-1.06,-20.74
AXISBANK,1251.1,-1.94,-13.49
NTPC,367.4,-2.98,-9.17
RELIANCE,1314.6,-0.41,-8.3
BAJFINANCE,882.0,-0.79,-4.17
POWERGRID,282.15,-1.4,-3.39
LT,4000.9,-0.25,-2.32
BAJAJFINSV,1741.4,-0.99,-2.3
HDFCLIFE,579.9,-1.13,-1.88
DRREDDY,1274.0,-1.27,-1.88
SHRIRAMFIN,911.7,-0.8,-1.8
BAJAJ-AUTO,10281.0,-0.92,-1.79
ULTRACEMCO,11165.0,-0.6,-1.68
SUNPHARMA,1789.9,-0.37,-1.34
CIPLA,1379.3,-0.79,-1.34
SBILIFE,1801.7,-0.6,-1.06
APOLLOHOSP,8089.5,-0.23,-0.34
GRASIM,3097.6,-0.16,-0.33
COALINDIA,472.15,-0.1,-0.17
