symbol,ltp,changepct,contribution
RELIANCE,1570.4,1.99,44.82
KOTAKBANK,2201.1,2.25,15.11
AXISBANK,1269.4,1.88,14.54
JSWSTEEL,1164.8,4.79,11.64
M&M,3709.2,1.34,9.66
LT,4083.5,0.78,8.07
SBIN,982.2,0.9,7.83
TATASTEEL,180.08,2.43,7.81
TITAN,4051.5,1.95,6.78
BEL,399.6,1.6,5.31
HINDUNILVR,2315.9,1.12,5.27
ONGC,240.38,2.43,5.21
ITC,403.0,0.6,5.16
NTPC,329.55,1.43,4.89
POWERGRID,264.6,1.63,4.39
SHRIRAMFIN,996.2,1.72,4.31
SBILIFE,2034.9,1.97,3.86
TRENT,4279.0,1.69,3.58
BHARTIARTL,2105.6,0.28,3.51
EICHERMOT,7312.5,1.67,3.45
TMPV,367.35,1.55,2.84
CIPLA,1511.3,1.26,2.37
INDIGO,5059.5,0.83,2.36
NESTLEIND,1288.0,1.09,2.19
ULTRACEMCO,11784.0,0.67,2.08
JIOFIN,294.95,0.84,1.89
HCLTECH,1623.3,0.5,1.87
TATACONSUM,1192.0,1.1,1.81
BAJAJFINSV,2039.9,0.67,1.73
HDFCLIFE,749.85,0.92,1.71
ADANIENT,2239.7,1.13,1.62
ETERNAL,278.05,0.34,1.55
ADANIPORTS,1469.8,0.59,1.43
BAJAJ-AUTO,9343.0,0.66,1.43
MARUTI,16697.0,0.3,1.36
APOLLOHOSP,7042.5,0.75,1.23
ASIANPAINT,2769.5,0.41,1.18
HDFCBANK,991.2,0.03,1.0
HINDALCO,886.7,0.29,0.75
MAXHEALTH,1045.1,0.41,0.74
DRREDDY,1271.4,0.44,0.72
ICICIBANK,1342.9,0.03,0.65
COALINDIA,399.0,0.25,0.48
