symbol,ltp,changepct,contribution
HDFCBANK,950.3,0.56,18.35
SBIN,870.75,1.61,10.91
TITAN,3401.2,2.22,6.95
ITC,407.25,0.53,4.7
ETERNAL,324.85,1.2,4.35
M&M,3418.1,0.64,3.72
NTPC,340.95,0.9,3.39
BAJFINANCE,990.95,0.59,2.98
TRENT,4730.5,1.1,2.82
HINDALCO,753.8,1.34,2.71
BEL,399.95,1.02,2.56
BAJAJFINSV,2024.7,1.07,2.53
WIPRO,239.64,1.65,2.52
TATASTEEL,168.98,0.94,2.43
INDUSINDBK,723.4,1.49,1.84
SHRIRAMFIN,611.8,0.95,1.83
ONGC,239.98,0.82,1.74
SUNPHARMA,1589.3,0.16,0.71
TATACONSUM,1123.1,0.37,0.63
TECHM,1410.7,0.21,0.45
BAJAJ-AUTO,8717.5,0.18,0.36
GRASIM,2746.9,0.0,0.0
