symbol,ltp,changepct,contribution
ICICIBANK,1348.1,-0.85,-19.16
AXISBANK,1132.2,-1.89,-14.34
LT,3688.4,-1.1,-9.65
BHARTIARTL,1902.2,-0.75,-8.39
RELIANCE,1372.8,-0.35,-7.46
MARUTI,15984.0,-1.85,-6.65
INFY,1441.8,-0.49,-5.93
HINDUNILVR,2497.9,-0.55,-2.56
DRREDDY,1234.6,-1.48,-2.41
HCLTECH,1387.4,-0.57,-2.12
POWERGRID,280.6,-0.58,-1.81
HDFCLIFE,756.6,-1.02,-1.81
ADANIENT,2509.5,-1.34,-1.78
NESTLEIND,1152.5,-0.87,-1.67
JSWSTEEL,1122.2,-0.76,-1.67
EICHERMOT,6985.0,-0.88,-1.52
CIPLA,1488.0,-0.76,-1.48
APOLLOHOSP,7444.0,-0.88,-1.39
ADANIPORTS,1383.2,-0.63,-1.27
KOTAKBANK,1991.6,-0.16,-1.16
JIOFIN,294.2,-0.56,-1.06
SBILIFE,1788.7,-0.56,-0.99
TCS,2896.1,-0.1,-0.79
ULTRACEMCO,12041.0,-0.24,-0.73
HEROMOTOCO,5300.5,-0.52,-0.58
COALINDIA,388.3,-0.22,-0.43
TATAMOTORS,672.5,-0.06,-0.18
ASIANPAINT,2342.6,-0.01,-0.02
