symbol,ltp,changepct,contribution
INFY,1087.5,-3.91,-43.51
RELIANCE,1309.5,-0.95,-19.47
TCS,2270.0,-1.5,-9.52
SBIN,1005.9,-1.01,-8.0
HDFCBANK,710.5,-0.23,-6.95
ULTRACEMCO,11175.0,-2.09,-5.91
TATASTEEL,185.61,-1.71,-5.0
JIOFIN,234.4,-2.18,-4.46
SBILIFE,1732.0,-2.48,-4.42
HDFCLIFE,533.2,-2.48,-4.19
JSWSTEEL,1302.0,-1.77,-3.91
TECHM,1564.0,-2.1,-3.9
AXISBANK,1266.0,-0.55,-3.87
BAJAJFINSV,1938.6,-1.62,-3.81
KOTAKBANK,422.1,-0.57,-3.48
WIPRO,172.8,-2.08,-2.92
HINDUNILVR,1960.0,-0.68,-2.91
HCLTECH,1282.8,-0.83,-2.82
ASIANPAINT,2500.9,-1.06,-2.77
TRENT,2814.5,-1.37,-2.64
ETERNAL,320.8,-0.61,-2.54
TMPV,307.0,-1.47,-2.45
M&M,3160.0,-0.32,-2.1
BAJAJ-AUTO,11800.0,-1.01,-1.99
ITC,263.5,-0.23,-1.8
ADANIPORTS,1694.3,-0.77,-1.7
NESTLEIND,1398.0,-0.89,-1.63
TITAN,4995.0,-0.5,-1.58
GRASIM,3302.4,-0.59,-1.25
HINDALCO,1006.0,-0.5,-1.18
BEL,404.0,-0.33,-1.0
SHRIRAMFIN,1037.0,-0.39,-0.89
DRREDDY,1144.2,-0.59,-0.88
ONGC,233.7,-0.41,-0.8
SUNPHARMA,1895.0,-0.21,-0.77
NTPC,332.0,-0.15,-0.47
BAJFINANCE,1060.0,-0.05,-0.27
