symbol,ltp,changepct,contribution
BHARTIARTL,1854.0,0.76,8.67
LT,3999.0,0.87,8.19
ICICIBANK,1427.5,0.3,5.94
MARUTI,12760.0,0.52,2.15
APOLLOHOSP,8760.0,1.26,1.89
COALINDIA,418.85,0.84,1.46
INDIGO,5001.0,0.48,1.24
CIPLA,1395.0,0.72,1.23
MAXHEALTH,992.0,0.73,1.2
EICHERMOT,7672.0,0.54,1.01
TATACONSUM,1015.0,0.49,0.73
ADANIENT,2950.0,0.41,0.54
POWERGRID,266.45,0.17,0.42
BAJFINANCE,1060.0,-0.05,-0.27
NTPC,332.0,-0.15,-0.47
SUNPHARMA,1895.0,-0.21,-0.77
ONGC,233.7,-0.41,-0.8
DRREDDY,1144.2,-0.59,-0.88
SHRIRAMFIN,1037.0,-0.39,-0.89
BEL,404.0,-0.33,-1.0
HINDALCO,1006.0,-0.5,-1.18
GRASIM,3302.4,-0.59,-1.25
TITAN,4995.0,-0.5,-1.58
NESTLEIND,1398.0,-0.89,-1.63
ADANIPORTS,1694.3,-0.77,-1.7
ITC,263.5,-0.23,-1.8
BAJAJ-AUTO,11800.0,-1.01,-1.99
M&M,3160.0,-0.32,-2.1
TMPV,307.0,-1.47,-2.45
ETERNAL,320.8,-0.61,-2.54
TRENT,2814.5,-1.37,-2.64
ASIANPAINT,2500.9,-1.06,-2.77
HCLTECH,1282.8,-0.83,-2.82
HINDUNILVR,1960.0,-0.68,-2.91
WIPRO,172.8,-2.08,-2.92
KOTAKBANK,422.1,-0.57,-3.48
BAJAJFINSV,1938.6,-1.62,-3.81
AXISBANK,1266.0,-0.55,-3.87
TECHM,1564.0,-2.1,-3.9
JSWSTEEL,1302.0,-1.77,-3.91
HDFCLIFE,533.2,-2.48,-4.19
SBILIFE,1732.0,-2.48,-4.42
JIOFIN,234.4,-2.18,-4.46
TATASTEEL,185.61,-1.71,-5.0
ULTRACEMCO,11175.0,-2.09,-5.91
HDFCBANK,710.5,-0.23,-6.95
SBIN,1005.9,-1.01,-8.0
TCS,2270.0,-1.5,-9.52
RELIANCE,1309.5,-0.95,-19.47
INFY,1087.5,-3.91,-43.51
