symbol,ltp,changepct,contribution
ICICIBANK,1355.0,-2.07,-43.66
HDFCBANK,929.25,-0.67,-21.55
HINDALCO,962.6,-6.0,-15.04
TATASTEEL,193.13,-4.54,-14.14
INFY,1641.0,-1.11,-13.15
KOTAKBANK,408.0,-1.07,-6.96
COALINDIA,440.75,-3.29,-6.08
HCLTECH,1695.6,-1.51,-5.47
ONGC,268.96,-2.33,-4.84
JSWSTEEL,1214.4,-1.87,-4.4
TCS,3123.9,-0.65,-4.39
POWERGRID,256.5,-1.54,-4.02
BAJFINANCE,929.85,-0.57,-3.25
ETERNAL,273.6,-0.64,-2.84
TECHM,1743.1,-1.43,-2.82
TRENT,3785.5,-1.0,-2.05
NTPC,356.0,-0.6,-1.99
WIPRO,236.9,-1.21,-1.81
INDIGO,4596.5,-0.53,-1.46
GRASIM,2819.0,-0.45,-1.01
TMPV,350.05,-0.5,-0.89
SHRIRAMFIN,1020.0,-0.27,-0.66
ULTRACEMCO,12694.0,-0.18,-0.54
LT,3932.3,-0.02,-0.2
