symbol,ltp,changepct,contribution
ICICIBANK,1266.5,-2.17,-42.73
LT,3719.5,-3.11,-29.11
M&M,3031.2,-4.32,-28.19
BAJFINANCE,863.1,-3.42,-18.19
MARUTI,13011.0,-3.6,-14.81
KOTAKBANK,375.3,-2.06,-12.52
ITC,304.1,-1.59,-12.37
AXISBANK,1234.5,-1.7,-11.9
ULTRACEMCO,11089.0,-3.25,-9.14
INFY,1265.8,-0.82,-9.07
EICHERMOT,6975.5,-3.83,-7.15
INDIGO,4251.7,-2.28,-5.87
TCS,2442.4,-0.91,-5.74
TMPV,324.55,-3.22,-5.33
TRENT,3533.6,-2.59,-4.96
ETERNAL,221.17,-1.18,-4.88
HINDUNILVR,2136.9,-1.13,-4.81
GRASIM,2673.1,-2.28,-4.8
SBIN,1085.2,-0.54,-4.25
HDFCBANK,832.75,-0.14,-4.2
BHARTIARTL,1801.3,-0.32,-3.63
BAJAJ-AUTO,9162.0,-1.77,-3.47
BAJAJFINSV,1770.8,-1.36,-3.18
ADANIPORTS,1391.5,-1.37,-3.01
TATACONSUM,1057.8,-1.45,-2.16
APOLLOHOSP,7574.5,-1.43,-2.13
NESTLEIND,1220.8,-1.05,-1.91
TATASTEEL,193.47,-0.65,-1.89
MAXHEALTH,1020.4,-1.14,-1.86
ASIANPAINT,2221.2,-0.48,-1.25
JSWSTEEL,1172.6,-0.53,-1.17
TITAN,4129.6,-0.26,-0.82
DRREDDY,1319.0,-0.49,-0.73
CIPLA,1324.3,-0.39,-0.66
HDFCLIFE,645.7,-0.34,-0.57
BEL,453.55,-0.12,-0.36
ONGC,270.55,-0.07,-0.14
SUNPHARMA,1825.3,-0.03,-0.11
