symbol,ltp,changepct,contribution
BHARTIARTL,1878.4,-1.25,-13.97
RELIANCE,1364.0,-0.64,-13.62
ITC,401.55,-1.4,-12.4
LT,3659.0,-0.8,-7.01
TITAN,3367.0,-1.01,-3.16
TRENT,4677.5,-1.12,-2.87
TCS,2888.4,-0.27,-2.13
BAJAJFINSV,2006.4,-0.9,-2.13
TECHM,1400.3,-0.74,-1.58
DRREDDY,1223.7,-0.88,-1.43
BAJAJ-AUTO,8678.5,-0.45,-0.9
APOLLOHOSP,7409.0,-0.47,-0.74
JIOFIN,293.2,-0.34,-0.64
HCLTECH,1385.1,-0.17,-0.63
NTPC,340.45,-0.15,-0.56
ONGC,239.5,-0.2,-0.42
POWERGRID,280.25,-0.12,-0.38
AXISBANK,1131.6,-0.05,-0.38
TATASTEEL,168.77,-0.12,-0.31
ICICIBANK,1348.0,-0.01,-0.23
ADANIENT,2505.9,-0.14,-0.19
WIPRO,239.37,-0.11,-0.17
HDFCLIFE,756.45,-0.02,-0.04
