symbol,ltp,changepct,contribution
HDFCBANK,857.05,-2.36,-73.28
ICICIBANK,1313.4,-3.26,-66.4
BHARTIARTL,1870.8,-1.9,-22.3
LT,3949.8,-2.2,-21.3
SBIN,1143.0,-2.27,-18.48
AXISBANK,1315.8,-2.47,-17.88
ETERNAL,232.57,-3.15,-13.48
KOTAKBANK,399.8,-1.84,-11.56
MARUTI,14159.0,-1.78,-7.57
SHRIRAMFIN,1007.5,-3.08,-7.23
ULTRACEMCO,11987.0,-2.45,-7.13
BAJFINANCE,950.2,-1.27,-6.99
INDIGO,4404.1,-2.41,-6.42
HINDUNILVR,2225.7,-1.3,-5.72
BAJAJFINSV,1868.9,-2.24,-5.42
TCS,2557.6,-0.82,-5.35
ITC,309.7,-0.58,-4.67
HDFCLIFE,668.55,-2.3,-3.99
TRENT,3722.8,-1.8,-3.56
COALINDIA,440.45,-1.99,-3.55
EICHERMOT,7620.5,-1.73,-3.34
ADANIPORTS,1477.5,-1.45,-3.3
JIOFIN,239.35,-1.54,-3.24
ADANIENT,2039.9,-2.36,-3.17
TATASTEEL,198.46,-1.05,-3.16
M&M,3332.5,-0.46,-3.1
JSWSTEEL,1233.7,-1.15,-2.61
MAXHEALTH,1042.0,-1.53,-2.58
TITAN,4244.6,-0.72,-2.34
TMPV,350.75,-1.24,-2.12
DRREDDY,1303.8,-0.74,-1.14
APOLLOHOSP,7724.5,-0.65,-1.0
ASIANPAINT,2279.5,-0.36,-0.97
CIPLA,1321.2,-0.39,-0.69
GRASIM,2718.4,-0.21,-0.46
TATACONSUM,1116.7,-0.21,-0.32
SBILIFE,1941.6,-0.17,-0.31
POWERGRID,299.15,-0.1,-0.25
TECHM,1331.7,-0.12,-0.23
WIPRO,195.4,-0.14,-0.2
