symbol,ltp,changepct,contribution
INFY,1180.0,4.42,51.25
ICICIBANK,1460.0,1.71,35.29
TCS,2473.7,4.57,30.23
AXISBANK,1272.0,3.46,25.37
LT,4025.0,2.19,21.49
HDFCBANK,753.0,0.65,20.45
RELIANCE,1319.0,0.86,18.37
ITC,287.0,2.14,17.44
SBIN,1045.0,1.71,14.11
INDIGO,5400.0,4.43,11.96
KOTAKBANK,397.5,1.84,11.72
ETERNAL,310.5,2.66,11.53
GRASIM,3260.0,5.13,11.31
SHRIRAMFIN,1090.2,4.16,9.89
TITAN,5000.0,2.56,8.44
BAJAJFINSV,2096.0,3.3,8.09
HCLTECH,1377.0,2.23,7.9
HINDUNILVR,2138.0,1.75,7.8
ASIANPAINT,2810.0,2.28,6.21
M&M,3428.6,0.89,6.09
BAJAJ-AUTO,11856.0,2.91,5.98
BAJFINANCE,1153.0,1.03,5.74
JIOFIN,263.0,2.55,5.43
EICHERMOT,8050.0,2.76,5.4
HINDALCO,994.9,2.1,5.15
TMPV,349.3,2.81,4.87
DRREDDY,1180.0,2.78,4.34
JSWSTEEL,1292.3,1.76,4.06
WIPRO,188.66,2.73,3.99
TATACONSUM,1110.0,2.48,3.87
ULTRACEMCO,12054.0,1.27,3.74
BEL,392.15,1.11,3.49
NTPC,350.9,1.05,3.41
SBILIFE,1915.0,1.75,3.25
TRENT,3050.0,1.47,2.95
ADANIENT,3068.0,1.94,2.64
NESTLEIND,1530.0,1.35,2.58
POWERGRID,287.0,0.97,2.48
TATASTEEL,191.0,0.69,2.1
HDFCLIFE,553.1,0.84,1.48
COALINDIA,416.0,0.45,0.81
ADANIPORTS,1701.0,0.27,0.62
MAXHEALTH,1100.4,0.17,0.29
CIPLA,1474.4,0.08,0.14
TECHM,1649.0,-0.14,-0.27
ONGC,242.0,-0.22,-0.45
BHARTIARTL,1970.5,-0.08,-0.95
APOLLOHOSP,8820.0,-1.53,-2.39
MARUTI,14150.0,-0.59,-2.54
SUNPHARMA,1963.5,-1.36,-5.19
