symbol,ltp,changepct,contribution
BEL,410.55,1.62,4.86
HINDUNILVR,1980.0,1.02,4.34
ADANIPORTS,1710.0,0.93,2.04
ONGC,236.0,0.98,1.9
EICHERMOT,7747.5,0.98,1.83
SBIN,1008.0,0.21,1.65
BAJAJ-AUTO,11880.0,0.68,1.33
APOLLOHOSP,8837.5,0.88,1.31
ETERNAL,321.6,0.25,1.03
DRREDDY,1151.0,0.59,0.88
HINDALCO,1009.0,0.3,0.7
COALINDIA,420.25,0.33,0.57
NESTLEIND,1400.5,0.18,0.33
GRASIM,3306.8,0.13,0.27
HDFCLIFE,533.8,0.11,0.18
MAXHEALTH,993.0,0.1,0.16
ADANIENT,2953.1,0.11,0.14
ITC,263.5,0.0,0.0
M&M,3160.0,0.0,0.0
