symbol,ltp,changepct,contribution
ICICIBANK,1251.7,0.78,15.21
ETERNAL,254.35,2.98,12.21
TITAN,4231.0,3.48,10.84
ITC,280.3,1.19,9.17
SBIN,979.25,0.91,7.1
COALINDIA,481.65,1.98,3.38
CIPLA,1398.7,1.71,2.88
BEL,409.9,0.81,2.41
HDFCBANK,754.2,0.07,2.08
ADANIENT,2972.8,1.61,2.07
BAJAJ-AUTO,10362.0,1.0,1.94
TECHM,1487.3,1.02,1.86
M&M,3016.1,0.17,1.1
KOTAKBANK,381.5,0.13,0.78
SHRIRAMFIN,915.8,0.31,0.7
TATACONSUM,1149.3,0.46,0.68
TMPV,399.7,0.39,0.64
MARUTI,13064.0,0.15,0.61
JIOFIN,235.74,0.3,0.6
DRREDDY,1267.5,0.33,0.49
WIPRO,204.32,0.11,0.15
GRASIM,3103.5,0.06,0.13
MAXHEALTH,966.2,0.07,0.11
