symbol,ltp,changepct,contribution
RELIANCE,1384.9,-1.96,-41.9
HDFCBANK,973.4,-0.89,-29.25
ICICIBANK,1416.6,-1.16,-26.23
BHARTIARTL,1904.7,-1.35,-15.15
LT,3541.3,-1.72,-15.13
SUNPHARMA,1600.3,-3.4,-15.04
AXISBANK,1050.1,-1.86,-14.16
BAJFINANCE,876.25,-2.73,-13.83
M&M,3330.8,-2.0,-11.66
SHRIRAMFIN,594.7,-4.21,-8.11
TATASTEEL,155.03,-2.88,-7.47
SBIN,807.85,-1.05,-7.14
KOTAKBANK,1965.7,-0.89,-6.49
TRENT,5295.0,-2.36,-6.07
NTPC,333.2,-1.38,-5.22
TITAN,3594.0,-1.57,-4.93
BAJAJFINSV,1924.2,-2.02,-4.79
POWERGRID,279.9,-1.5,-4.71
BEL,365.85,-1.67,-4.21
COALINDIA,372.45,-1.99,-3.93
ADANIPORTS,1315.4,-1.87,-3.79
TECHM,1502.2,-1.63,-3.5
SBILIFE,1816.6,-1.64,-2.92
HINDALCO,705.7,-1.42,-2.88
HCLTECH,1492.8,-0.76,-2.84
DRREDDY,1263.2,-1.61,-2.63
CIPLA,1579.8,-1.34,-2.62
JIOFIN,315.75,-1.24,-2.36
HDFCLIFE,776.6,-1.32,-2.35
ONGC,234.19,-1.09,-2.32
INDUSINDBK,756.4,-1.87,-2.31
TATAMOTORS,681.65,-0.75,-2.26
JSWSTEEL,1047.1,-1.01,-2.22
INFY,1529.6,-0.16,-1.94
ADANIENT,2272.0,-1.34,-1.79
ETERNAL,317.9,-0.42,-1.53
BAJAJ-AUTO,8691.5,-0.67,-1.34
GRASIM,2796.2,-0.54,-1.27
APOLLOHOSP,7793.5,-0.73,-1.15
ASIANPAINT,2481.4,-0.46,-1.14
WIPRO,252.03,-0.71,-1.09
TATACONSUM,1079.9,-0.16,-0.27
