symbol,ltp,changepct,contribution
HINDUNILVR,2692.6,2.32,10.84
ITC,403.35,1.0,8.9
MARUTI,14714.0,1.81,6.53
EICHERMOT,6151.0,2.68,4.64
TCS,3157.2,0.53,4.19
NESTLEIND,1162.2,0.8,1.54
HEROMOTOCO,5073.4,0.19,0.21
ULTRACEMCO,12610.0,0.03,0.09
TATACONSUM,1079.9,-0.16,-0.27
WIPRO,252.03,-0.71,-1.09
ASIANPAINT,2481.4,-0.46,-1.14
APOLLOHOSP,7793.5,-0.73,-1.15
GRASIM,2796.2,-0.54,-1.27
BAJAJ-AUTO,8691.5,-0.67,-1.34
ETERNAL,317.9,-0.42,-1.53
ADANIENT,2272.0,-1.34,-1.79
INFY,1529.6,-0.16,-1.94
JSWSTEEL,1047.1,-1.01,-2.22
TATAMOTORS,681.65,-0.75,-2.26
INDUSINDBK,756.4,-1.87,-2.31
ONGC,234.19,-1.09,-2.32
HDFCLIFE,776.6,-1.32,-2.35
JIOFIN,315.75,-1.24,-2.36
CIPLA,1579.8,-1.34,-2.62
DRREDDY,1263.2,-1.61,-2.63
HCLTECH,1492.8,-0.76,-2.84
HINDALCO,705.7,-1.42,-2.88
SBILIFE,1816.6,-1.64,-2.92
TECHM,1502.2,-1.63,-3.5
ADANIPORTS,1315.4,-1.87,-3.79
COALINDIA,372.45,-1.99,-3.93
BEL,365.85,-1.67,-4.21
POWERGRID,279.9,-1.5,-4.71
BAJAJFINSV,1924.2,-2.02,-4.79
TITAN,3594.0,-1.57,-4.93
NTPC,333.2,-1.38,-5.22
TRENT,5295.0,-2.36,-6.07
KOTAKBANK,1965.7,-0.89,-6.49
SBIN,807.85,-1.05,-7.14
TATASTEEL,155.03,-2.88,-7.47
SHRIRAMFIN,594.7,-4.21,-8.11
M&M,3330.8,-2.0,-11.66
BAJFINANCE,876.25,-2.73,-13.83
AXISBANK,1050.1,-1.86,-14.16
SUNPHARMA,1600.3,-3.4,-15.04
LT,3541.3,-1.72,-15.13
BHARTIARTL,1904.7,-1.35,-15.15
ICICIBANK,1416.6,-1.16,-26.23
HDFCBANK,973.4,-0.89,-29.25
RELIANCE,1384.9,-1.96,-41.9
