symbol,ltp,changepct,contribution
RELIANCE,1298.0,-1.44,-30.05
BHARTIARTL,1902.1,-2.31,-26.84
INFY,1120.0,-2.1,-23.79
LT,4038.1,-1.96,-18.79
M&M,3398.2,-1.3,-8.69
TCS,2270.0,-1.14,-7.37
POWERGRID,265.2,-2.14,-5.34
ETERNAL,327.0,-1.21,-5.13
MARUTI,13520.0,-1.16,-4.89
NTPC,334.6,-1.54,-4.88
BEL,406.9,-1.54,-4.73
HCLTECH,1298.5,-1.31,-4.53
SUNPHARMA,1899.5,-1.17,-4.36
SHRIRAMFIN,1117.5,-1.84,-4.28
NESTLEIND,1451.5,-1.86,-3.47
TECHM,1571.0,-1.81,-3.42
BAJAJ-AUTO,11724.0,-1.7,-3.42
ITC,270.25,-0.42,-3.35
CIPLA,1402.7,-1.36,-2.37
WIPRO,177.35,-1.52,-2.17
APOLLOHOSP,8766.5,-1.38,-2.1
TATACONSUM,1047.1,-1.26,-1.92
JIOFIN,241.0,-0.88,-1.83
MAXHEALTH,1005.0,-1.08,-1.8
TITAN,5100.0,-0.48,-1.55
ONGC,232.21,-0.76,-1.51
ADANIPORTS,1691.5,-0.66,-1.49
DRREDDY,1182.0,-0.96,-1.46
TRENT,2908.2,-0.74,-1.45
ASIANPAINT,2626.5,-0.5,-1.33
HDFCBANK,727.2,-0.04,-1.23
BAJFINANCE,1085.0,-0.22,-1.2
HINDUNILVR,2021.0,-0.16,-0.7
TMPV,313.1,-0.37,-0.63
EICHERMOT,8035.0,-0.25,-0.48
COALINDIA,403.5,-0.12,-0.21
