symbol,ltp,changepct,contribution
RELIANCE,1511.5,1.21,27.08
TCS,3131.8,2.78,23.02
BHARTIARTL,2073.8,1.54,18.09
INFY,1551.7,1.4,17.79
ASIANPAINT,2769.8,4.24,10.97
TECHM,1456.1,3.42,7.7
ADANIENT,2484.5,4.97,6.94
INDUSINDBK,864.4,4.64,6.0
HCLTECH,1594.0,1.53,5.98
BAJAJFINSV,2035.5,2.32,5.76
HDFCLIFE,783.1,2.51,4.68
ADANIPORTS,1506.9,2.2,4.67
SUNPHARMA,1732.1,0.93,4.31
BAJFINANCE,1013.2,0.8,4.24
ONGC,253.85,1.76,3.92
TRENT,4375.8,1.39,3.74
ETERNAL,308.8,0.98,3.73
TITAN,3851.1,1.02,3.35
JIOFIN,309.5,1.51,3.01
SBIN,957.15,0.4,2.85
ULTRACEMCO,11921.0,0.81,2.58
DRREDDY,1229.6,1.49,2.54
HEROMOTOCO,5534.0,2.15,2.5
WIPRO,245.22,1.46,2.34
COALINDIA,386.5,0.97,2.01
NESTLEIND,1278.2,0.8,1.61
MARUTI,15696.0,0.33,1.25
ICICIBANK,1358.9,0.04,0.95
TATACONSUM,1162.0,0.5,0.89
M&M,3754.3,0.14,0.85
CIPLA,1519.3,0.29,0.59
NTPC,327.15,0.15,0.59
ITC,407.0,0.04,0.37
HINDALCO,794.4,0.08,0.17
EICHERMOT,6879.0,0.09,0.16
SBILIFE,1996.7,-0.03,-0.06
APOLLOHOSP,7498.0,-0.04,-0.07
LT,3954.6,-0.01,-0.09
AXISBANK,1221.6,-0.07,-0.56
HINDUNILVR,2424.5,-0.12,-0.59
BAJAJ-AUTO,8868.0,-0.3,-0.63
POWERGRID,267.1,-0.21,-0.69
GRASIM,2767.4,-0.3,-0.74
KOTAKBANK,2084.5,-0.12,-0.92
BEL,424.75,-0.6,-1.58
JSWSTEEL,1181.8,-0.81,-1.87
SHRIRAMFIN,822.5,-1.18,-2.38
TATASTEEL,178.61,-1.34,-3.64
TMPV,402.15,-1.34,-4.23
HDFCBANK,989.5,-0.22,-7.57
