symbol,ltp,changepct,contribution
HDFCBANK,742.25,1.46,42.05
RELIANCE,1369.2,1.88,36.75
SBIN,1017.8,3.92,29.6
LT,3607.5,2.95,26.49
INFY,1275.7,2.01,21.33
AXISBANK,1193.1,2.74,18.39
M&M,3031.5,2.6,16.27
INDIGO,4180.8,6.02,14.88
ETERNAL,236.52,3.29,13.06
BEL,418.7,4.51,12.99
TRENT,3526.5,7.0,12.86
TCS,2408.2,2.09,12.66
ADANIPORTS,1385.4,5.55,11.71
ICICIBANK,1212.7,0.56,10.58
ITC,291.7,1.39,10.37
BAJFINANCE,817.3,1.96,10.0
TITAN,4065.5,2.89,8.72
SHRIRAMFIN,900.55,3.26,7.1
ASIANPAINT,2225.8,2.8,6.99
JIOFIN,231.93,3.49,6.81
EICHERMOT,6825.5,3.64,6.52
MARUTI,12509.0,1.65,6.51
ADANIENT,1842.5,4.76,5.94
HINDALCO,904.6,2.28,5.12
KOTAKBANK,356.05,0.75,4.37
TATASTEEL,194.6,1.43,3.99
TMPV,302.95,2.28,3.62
JSWSTEEL,1140.4,1.59,3.35
HCLTECH,1354.4,0.95,3.08
GRASIM,2592.8,1.37,2.77
TECHM,1404.5,1.48,2.62
WIPRO,191.18,1.89,2.53
BAJAJ-AUTO,8895.5,1.3,2.45
ONGC,288.05,1.19,2.21
BAJAJFINSV,1647.0,0.93,2.09
HINDUNILVR,2064.7,0.46,1.88
TATACONSUM,1023.8,0.89,1.27
SBILIFE,1790.5,0.74,1.26
NESTLEIND,1180.8,0.51,0.89
BHARTIARTL,1781.9,-0.03,-0.33
COALINDIA,449.4,-0.23,-0.38
MAXHEALTH,958.9,-0.35,-0.55
ULTRACEMCO,10714.0,-0.29,-0.78
APOLLOHOSP,7305.5,-1.53,-2.19
POWERGRID,292.8,-1.11,-2.59
CIPLA,1195.9,-2.31,-3.77
HDFCLIFE,572.95,-2.99,-4.81
NTPC,364.65,-1.62,-4.81
DRREDDY,1209.6,-3.61,-5.16
SUNPHARMA,1728.5,-1.63,-5.69
