symbol,ltp,changepct,contribution
ICICIBANK,1363.7,-1.32,-31.27
RELIANCE,1448.4,-1.15,-25.76
BHARTIARTL,2007.9,-1.74,-20.45
ETERNAL,328.35,-2.88,-10.96
ULTRACEMCO,12145.0,-1.6,-5.1
EICHERMOT,6884.5,-1.91,-3.46
ADANIPORTS,1453.1,-1.38,-2.93
JSWSTEEL,1138.2,-1.24,-2.86
NESTLEIND,1272.8,-1.13,-2.28
CIPLA,1645.1,-1.11,-2.27
TATACONSUM,1161.0,-1.16,-2.07
JIOFIN,309.05,-0.88,-1.75
BAJAJ-AUTO,9047.0,-0.78,-1.64
DRREDDY,1279.4,-0.72,-1.23
HEROMOTOCO,5588.5,-1.03,-1.2
APOLLOHOSP,7968.5,-0.54,-0.89
GRASIM,2864.6,-0.21,-0.52
TRENT,4783.3,-0.16,-0.43
ASIANPAINT,2502.4,-0.09,-0.23
ADANIENT,2545.8,-0.16,-0.22
SUNPHARMA,1689.9,-0.04,-0.19
MARUTI,16393.0,-0.02,-0.08
HDFCLIFE,743.65,-0.01,-0.02
