symbol,ltp,changepct,contribution
HDFCBANK,782.3,2.27,67.19
LT,3649.3,3.77,34.79
SBIN,1060.6,2.89,22.43
BAJFINANCE,882.75,3.98,20.87
M&M,3128.1,3.19,20.52
BHARTIARTL,1834.9,1.82,20.36
AXISBANK,1222.1,2.46,16.97
ICICIBANK,1259.7,0.68,13.2
SHRIRAMFIN,956.0,5.8,12.98
ITC,295.7,1.53,11.73
ULTRACEMCO,11204.0,4.09,11.34
TITAN,4039.3,3.59,11.13
HINDUNILVR,2134.8,2.39,10.03
INDIGO,4294.7,3.47,8.82
TATASTEEL,196.65,3.07,8.8
SUNPHARMA,1795.4,2.4,8.61
MARUTI,12711.0,1.98,8.03
GRASIM,2647.8,3.86,8.01
ETERNAL,242.18,1.78,7.26
KOTAKBANK,371.1,1.16,6.95
TRENT,3478.9,3.37,6.36
ASIANPAINT,2270.2,2.39,6.13
BAJAJFINSV,1746.2,2.45,5.65
ADANIPORTS,1375.9,2.36,5.12
ADANIENT,1886.6,3.78,4.85
DRREDDY,1300.7,3.26,4.79
JSWSTEEL,1156.0,1.97,4.27
JIOFIN,237.35,2.0,4.01
HINDALCO,868.65,1.64,3.78
TMPV,317.95,2.17,3.54
CIPLA,1244.4,2.05,3.44
APOLLOHOSP,7580.5,2.26,3.32
BAJAJ-AUTO,9048.5,1.69,3.27
EICHERMOT,6992.5,1.77,3.26
NESTLEIND,1204.1,1.77,3.18
MAXHEALTH,988.2,1.96,3.15
HDFCLIFE,612.9,1.64,2.71
NTPC,378.4,0.76,2.32
HCLTECH,1381.3,0.58,1.93
RELIANCE,1413.1,0.09,1.81
ONGC,270.2,0.8,1.53
SBILIFE,1851.8,0.86,1.5
INFY,1279.1,0.06,0.65
COALINDIA,443.7,0.36,0.61
TATACONSUM,1056.1,0.28,0.41
WIPRO,189.05,0.16,0.22
