symbol,ltp,changepct,contribution
RELIANCE,1365.8,2.86,59.4
SUNPHARMA,1733.5,6.98,25.9
HDFCBANK,789.8,0.63,19.28
INFY,1170.3,1.36,15.33
M&M,3102.4,2.11,14.03
TCS,2447.6,2.12,13.64
KOTAKBANK,376.8,1.6,9.91
LT,4053.6,0.98,9.35
SBIN,1111.85,0.98,7.86
HCLTECH,1228.2,2.08,7.17
JIOFIN,253.64,3.22,6.67
NTPC,410.2,2.08,6.56
ADANIPORTS,1628.5,2.74,6.14
ITC,303.85,0.75,5.94
MARUTI,13222.0,1.33,5.58
TECHM,1396.1,2.77,5.21
JSWSTEEL,1282.7,2.15,4.82
SBILIFE,1815.4,2.63,4.75
TATASTEEL,213.27,1.52,4.5
WIPRO,205.05,2.85,4.05
BHARTIARTL,1820.1,0.31,3.58
POWERGRID,320.9,1.42,3.52
HINDALCO,1061.8,1.28,3.05
GRASIM,2778.2,1.42,3.04
CIPLA,1317.2,1.71,2.97
HDFCLIFE,597.3,1.55,2.65
TITAN,4441.8,0.72,2.31
INDIGO,4561.2,0.84,2.21
DRREDDY,1334.5,1.32,2.0
ADANIENT,2321.8,1.5,1.99
TMPV,354.35,1.1,1.86
APOLLOHOSP,7825.0,1.2,1.82
BAJAJ-AUTO,9662.0,0.9,1.8
MAXHEALTH,1009.85,1.05,1.75
EICHERMOT,7174.0,0.88,1.67
ONGC,285.9,0.39,0.77
ULTRACEMCO,12010.0,0.1,0.29
BAJAJFINSV,1772.2,0.08,0.19
HINDUNILVR,2328.3,0.04,0.17
BAJFINANCE,921.8,0.03,0.16
ASIANPAINT,2485.2,0.0,0.0
NESTLEIND,1417.3,-0.28,-0.52
COALINDIA,452.5,-0.77,-1.35
TRENT,4260.8,-0.85,-1.66
TATACONSUM,1160.5,-1.15,-1.75
ETERNAL,255.49,-0.51,-2.15
BEL,435.6,-1.99,-6.09
SHRIRAMFIN,974.65,-3.62,-8.37
ICICIBANK,1314.1,-0.91,-18.26
AXISBANK,1324.2,-3.05,-21.75
