symbol,ltp,changepct,contribution
ICICIBANK,1317.0,1.83,35.31
M&M,3000.9,1.64,10.48
KOTAKBANK,393.35,1.35,8.04
RELIANCE,1263.0,0.33,6.59
BHARTIARTL,1782.6,0.42,4.67
JSWSTEEL,1282.3,0.98,2.11
SUNPHARMA,1794.2,0.44,1.57
AXISBANK,1317.3,0.21,1.44
GRASIM,3089.5,0.6,1.24
CIPLA,1383.3,0.46,0.77
MARUTI,13098.0,0.19,0.77
ONGC,252.6,0.28,0.53
DRREDDY,1276.0,0.34,0.5
NTPC,351.85,0.06,0.18
APOLLOHOSP,8493.0,0.05,0.07
TATACONSUM,1108.6,0.05,0.07
MAXHEALTH,1009.6,-0.05,-0.08
POWERGRID,286.65,-0.19,-0.45
BAJAJ-AUTO,10114.0,-0.3,-0.58
ULTRACEMCO,10830.0,-0.33,-0.91
ADANIENT,2908.8,-0.76,-0.97
SBILIFE,1719.1,-0.56,-0.97
EICHERMOT,7179.5,-0.55,-1.01
WIPRO,177.37,-0.87,-1.19
INDIGO,4502.4,-0.5,-1.26
HDFCLIFE,545.25,-0.78,-1.28
TITAN,4025.2,-0.42,-1.29
TECHM,1465.1,-0.93,-1.68
COALINDIA,446.2,-1.06,-1.79
JIOFIN,228.02,-0.93,-1.85
SBIN,1000.7,-0.25,-1.93
TATASTEEL,197.96,-0.68,-1.94
NESTLEIND,1422.5,-1.1,-1.96
TMPV,375.9,-1.34,-2.17
ASIANPAINT,2690.9,-0.89,-2.27
BAJAJFINSV,1645.1,-1.15,-2.64
SHRIRAMFIN,886.25,-1.24,-2.76
TRENT,2710.9,-1.59,-2.98
HINDALCO,1024.3,-1.44,-3.3
ITC,282.4,-0.44,-3.35
ADANIPORTS,1787.1,-1.87,-4.03
BEL,402.3,-1.48,-4.35
TCS,2135.6,-0.85,-5.26
HINDUNILVR,2139.8,-1.37,-5.71
HCLTECH,1110.2,-1.93,-6.39
ETERNAL,235.2,-1.92,-7.78
BAJFINANCE,870.55,-1.53,-7.97
HDFCBANK,744.6,-0.3,-8.82
LT,3862.0,-1.42,-13.02
INFY,1114.6,-2.68,-29.05
