symbol,ltp,changepct,contribution
INFY,1499.5,-2.64,-32.67
RELIANCE,1390.6,-1.19,-25.94
TCS,3073.8,-3.01,-24.27
HDFCBANK,964.2,-0.28,-9.39
ITC,406.95,-0.9,-8.17
LT,3644.5,-0.84,-7.54
HCLTECH,1439.9,-1.87,-7.12
TECHM,1505.4,-3.11,-6.82
SBIN,855.25,-0.82,-5.68
TATAMOTORS,696.25,-1.58,-4.86
CIPLA,1542.2,-2.13,-4.24
BHARTIARTL,1956.2,-0.32,-3.66
TRENT,5010.5,-1.37,-3.59
KOTAKBANK,2021.7,-0.46,-3.42
WIPRO,250.33,-2.17,-3.39
SUNPHARMA,1644.0,-0.72,-3.25
DRREDDY,1301.4,-1.54,-2.56
GRASIM,2854.1,-0.83,-1.99
JIOFIN,313.85,-0.99,-1.92
INDUSINDBK,734.3,-1.36,-1.71
SHRIRAMFIN,627.85,-0.84,-1.65
BEL,406.4,-0.61,-1.57
APOLLOHOSP,7739.0,-0.86,-1.39
M&M,3584.8,-0.2,-1.19
JSWSTEEL,1117.0,-0.52,-1.17
ICICIBANK,1401.5,-0.05,-1.15
MARUTI,15816.0,-0.3,-1.1
NESTLEIND,1188.3,-0.52,-1.02
TITAN,3457.5,-0.28,-0.9
EICHERMOT,6946.0,-0.39,-0.69
TATASTEEL,171.39,-0.05,-0.13
