symbol,ltp,changepct,contribution
ONGC,247.0,1.15,2.25
BAJAJ-AUTO,10164.0,0.54,1.07
HINDALCO,971.65,0.22,0.52
COALINDIA,429.05,0.02,0.03
WIPRO,172.72,-0.16,-0.23
TRENT,2924.0,-0.13,-0.25
DRREDDY,1349.0,-0.41,-0.62
TITAN,4586.4,-0.39,-1.24
APOLLOHOSP,8753.5,-0.94,-1.41
CIPLA,1431.8,-1.38,-2.37
TECHM,1428.8,-1.29,-2.4
TATASTEEL,188.2,-0.84,-2.47
ADANIENT,3046.9,-1.94,-2.55
INFY,1069.3,-0.23,-2.57
NESTLEIND,1450.5,-1.45,-2.67
EICHERMOT,7418.5,-1.56,-2.94
SUNPHARMA,1888.2,-0.8,-2.94
GRASIM,3134.8,-1.76,-3.74
BAJAJFINSV,1854.9,-1.61,-3.81
ETERNAL,286.7,-0.93,-3.89
POWERGRID,279.7,-1.64,-4.03
SBILIFE,1789.0,-2.36,-4.23
TATACONSUM,1089.8,-3.13,-4.71
JSWSTEEL,1219.5,-2.16,-4.8
NTPC,348.7,-1.55,-4.85
MAXHEALTH,1084.8,-3.0,-4.94
HDFCLIFE,555.7,-2.93,-4.97
TMPV,332.05,-2.99,-5.0
ADANIPORTS,1791.7,-2.3,-5.11
ASIANPAINT,2665.9,-2.4,-6.3
HCLTECH,1145.6,-1.93,-6.59
ULTRACEMCO,11353.0,-2.54,-7.22
BEL,407.6,-2.76,-8.37
JIOFIN,229.99,-5.38,-11.05
SHRIRAMFIN,1014.4,-4.91,-11.26
TCS,2057.5,-1.84,-11.73
INDIGO,5124.0,-5.02,-13.07
HINDUNILVR,2135.8,-3.3,-14.19
SBIN,1016.9,-2.04,-16.22
BAJFINANCE,1010.4,-3.08,-16.55
AXISBANK,1309.5,-2.35,-16.61
MARUTI,13951.0,-4.04,-16.79
KOTAKBANK,370.1,-3.04,-18.66
M&M,3102.5,-2.94,-19.38
ITC,280.65,-2.81,-22.08
BHARTIARTL,1888.1,-1.96,-22.47
LT,3892.1,-2.5,-23.64
ICICIBANK,1380.6,-2.41,-47.94
RELIANCE,1275.9,-2.48,-51.05
HDFCBANK,810.3,-2.29,-69.46
