symbol,ltp,changepct,contribution
HDFCBANK,810.3,-2.29,-69.46
RELIANCE,1275.9,-2.48,-51.05
ICICIBANK,1380.6,-2.41,-47.94
LT,3892.1,-2.5,-23.64
BHARTIARTL,1888.1,-1.96,-22.47
ITC,280.65,-2.81,-22.08
M&M,3102.5,-2.94,-19.38
KOTAKBANK,370.1,-3.04,-18.66
MARUTI,13951.0,-4.04,-16.79
AXISBANK,1309.5,-2.35,-16.61
BAJFINANCE,1010.4,-3.08,-16.55
SBIN,1016.9,-2.04,-16.22
HINDUNILVR,2135.8,-3.3,-14.19
INDIGO,5124.0,-5.02,-13.07
TCS,2057.5,-1.84,-11.73
SHRIRAMFIN,1014.4,-4.91,-11.26
JIOFIN,229.99,-5.38,-11.05
BEL,407.6,-2.76,-8.37
ULTRACEMCO,11353.0,-2.54,-7.22
HCLTECH,1145.6,-1.93,-6.59
ASIANPAINT,2665.9,-2.4,-6.3
ADANIPORTS,1791.7,-2.3,-5.11
TMPV,332.05,-2.99,-5.0
HDFCLIFE,555.7,-2.93,-4.97
MAXHEALTH,1084.8,-3.0,-4.94
NTPC,348.7,-1.55,-4.85
JSWSTEEL,1219.5,-2.16,-4.8
TATACONSUM,1089.8,-3.13,-4.71
SBILIFE,1789.0,-2.36,-4.23
POWERGRID,279.7,-1.64,-4.03
ETERNAL,286.7,-0.93,-3.89
BAJAJFINSV,1854.9,-1.61,-3.81
GRASIM,3134.8,-1.76,-3.74
SUNPHARMA,1888.2,-0.8,-2.94
EICHERMOT,7418.5,-1.56,-2.94
NESTLEIND,1450.5,-1.45,-2.67
INFY,1069.3,-0.23,-2.57
ADANIENT,3046.9,-1.94,-2.55
TATASTEEL,188.2,-0.84,-2.47
TECHM,1428.8,-1.29,-2.4
CIPLA,1431.8,-1.38,-2.37
APOLLOHOSP,8753.5,-0.94,-1.41
TITAN,4586.4,-0.39,-1.24
DRREDDY,1349.0,-0.41,-0.62
TRENT,2924.0,-0.13,-0.25
WIPRO,172.72,-0.16,-0.23
